Time[sec],Head-Core,Head-Muscle,Head-Fat,Head-Skin,Head-Artery,Head-DeepVein,Neck-Core,Neck-Muscle,Neck-Fat,Neck-Skin,Neck-Artery,Neck-DeepVein,Chest-Core,Chest-Muscle,Chest-Fat,Chest-Skin,Chest-Artery,Chest-DeepVein,Back-Core,Back-Muscle,Back-Fat,Back-Skin,Back-Artery,Back-DeepVein,Pelvis-Core,Pelvis-Muscle,Pelvis-Fat,Pelvis-Skin,Pelvis-Artery,Pelvis-DeepVein,LeftShoulder-Core,LeftShoulder-Muscle,LeftShoulder-Fat,LeftShoulder-Skin,LeftShoulder-Artery,LeftShoulder-DeepVein,LeftArm-Core,LeftArm-Muscle,LeftArm-Fat,LeftArm-Skin,LeftArm-Artery,LeftArm-DeepVein,LeftHand-Core,LeftHand-Muscle,LeftHand-Fat,LeftHand-Skin,LeftHand-Artery,LeftHand-DeepVein,RightShoulder-Core,RightShoulder-Muscle,RightShoulder-Fat,RightShoulder-Skin,RightShoulder-Artery,RightShoulder-DeepVein,RightArm-Core,RightArm-Muscle,RightArm-Fat,RightArm-Skin,RightArm-Artery,RightArm-DeepVein,RightHand-Core,RightHand-Muscle,RightHand-Fat,RightHand-Skin,RightHand-Artery,RightHand-DeepVein,LeftThigh-Core,LeftThigh-Muscle,LeftThigh-Fat,LeftThigh-Skin,LeftThigh-Artery,LeftThigh-DeepVein,LeftLeg-Core,LeftLeg-Muscle,LeftLeg-Fat,LeftLeg-Skin,LeftLeg-Artery,LeftLeg-DeepVein,LeftFoot-Core,LeftFoot-Muscle,LeftFoot-Fat,LeftFoot-Skin,LeftFoot-Artery,LeftFoot-DeepVein,RightThigh-Core,RightThigh-Muscle,RightThigh-Fat,RightThigh-Skin,RightThigh-Artery,RightThigh-DeepVein,RightLeg-Core,RightLeg-Muscle,RightLeg-Fat,RightLeg-Skin,RightLeg-Artery,RightLeg-DeepVein,RightFoot-Core,RightFoot-Muscle,RightFoot-Fat,RightFoot-Skin,RightFoot-Artery,RightFoot-DeepVein,
1500,36.222535035893,32.1981947951055,30.6245467809118,29.2085473361586,35.9558572878471,35.7844928901256,35.9571371003196,34.5659371839376,32.2930286995006,30.3678100750244,35.9537331911413,35.7632003475922,35.9508278815724,36.3809116067491,31.5554708318892,28.8262444420812,35.95422817289,35.9933637565497,36.1470996744921,36.2953657567163,30.4593618567341,27.0978648121765,35.9541918456935,36.1002130561348,36.4185718476376,36.6844761500739,36.6466908060539,37.2522222149526,35.9558205726075,36.0418403371151,36.0357192845199,36.943729347311,37.9764861356101,38.3994193733595,35.9077870074415,35.2277933285404,34.5757425293872,32.1684400376958,27.920499945759,26.5420067895533,35.2723616162677,31.8439898501578,25.9933772671585,24.2485536365701,23.4081999171454,22.3240560512236,27.6897244913978,26.2491825384168,35.032043410829,33.0852951844734,28.4222140561205,26.1716015923045,35.6393841036852,32.922128968028,34.503375733592,32.1035848585993,27.8743989929999,26.5002400136193,35.0518508181087,31.7619550265176,25.9233179748639,24.1942191789038,23.3601737949971,22.2822561867929,27.5926395985195,26.1748245718351,35.821053734472,34.8727381162815,28.2305645468226,27.1042005528592,35.8912776079622,34.7070332053148,35.5360598655749,34.652366374391,28.3952684704338,25.9762122891403,35.7415781969441,34.2473231648783,25.4653070017316,24.8906469976753,24.320601283869,23.4529044882052,26.7498947199606,25.9413141273538,35.821053734472,34.8727381162815,28.2305645468226,27.1042005528592,35.8912776079622,34.7070332053148,35.5360598655749,34.652366374391,28.3952684704338,25.9762122891403,35.7415781969441,34.2473231648783,25.4653070017316,24.8906469976753,24.320601283869,23.4529044882052,26.7498947199606,25.9413141273538,
1560,36.2079621475481,32.2183424622276,30.6226599851336,29.1950740949897,35.9417109923318,35.7643958221021,35.9446204273872,34.6515486883855,32.3741440900902,30.4441914069014,35.9396940398246,35.7481354745131,35.9319325358831,36.3763231886714,31.463893493913,28.7380489554662,35.9401602226043,35.9797814102502,36.1323794354542,36.2885524406115,30.3527913679709,26.9992418949433,35.9401264104809,36.0873121347097,36.4065457820357,36.6842757569174,36.664470728252,37.2569398074807,35.9416522539394,36.0301126898164,36.034962612139,36.965930616286,37.9886114163578,38.4061860287065,35.8938443755435,35.2010327068917,34.5095664267506,32.0687287024015,27.8276364047485,26.453795132571,35.24207069949,31.7419219747409,25.7724898773124,24.0253339168496,23.1868217004279,22.1116218390392,27.5025187642106,26.0346723486027,34.9785867367506,33.0024734788977,28.3409175311946,26.0956927220713,35.6169797772237,32.8411716540884,34.4323825020804,31.9995818920871,27.7783412541244,26.4091293154028,35.0139230796317,31.6553676493823,25.6992146251516,23.968371291489,23.1364155786103,22.0677070397427,27.4014080701335,25.9569651695054,35.7835483231574,34.8164654902431,28.1542055429131,27.0291129317217,35.8736212528553,34.6496740237626,35.4862230478729,34.5862807511283,28.3112636258971,25.8961322481311,35.7167734032469,34.173888175073,25.1956204554081,24.6234776527864,24.0569914374186,23.1998987934031,26.5065950038503,25.6746315638472,35.7835483231574,34.8164654902431,28.1542055429131,27.0291129317217,35.8736212528553,34.6496740237626,35.4862230478729,34.5862807511283,28.3112636258971,25.8961322481311,35.7167734032469,34.173888175073,25.1956204554081,24.6234776527864,24.0569914374186,23.1998987934031,26.5065950038503,25.6746315638472,
1620,36.1940739452662,32.2438367849477,30.6270578031497,29.1880724796051,35.928202457055,35.7454548167523,35.9325113168914,34.7312788297459,32.4503309431993,30.5160304648099,35.9262810363224,35.7341057271613,35.9135419827431,36.3717774735113,31.3759745993145,28.65341580601,35.9267221931121,35.9666912688608,36.1182115560284,36.2820133106937,30.2511734166088,26.9052490894283,35.9266905760606,36.0750015285688,36.3944256380064,36.6835271528764,36.680848216328,37.2614037006902,35.9281239851373,36.0187339521728,36.0336121324815,36.9861196362161,37.9996352686149,38.4123587692243,35.8804190425006,35.1746779943303,34.4434299049805,31.9723124444022,27.7382059131211,26.3689056556975,35.2126745197977,31.6436564594988,25.5651043972349,23.8158601207963,22.9790952734918,21.9123103294147,27.3267206059402,25.8332185202067,34.9252579312356,32.9227802514162,28.2632740378888,26.0233097720386,35.5953511998428,32.7628340311875,34.3613629840364,31.8988115193658,27.6856535875039,26.3212808006931,34.9770765511136,31.5525539432891,25.4885919296957,23.7562342181613,22.9262698541936,21.86623973218,27.2215979158477,25.7521474522158,35.7456393245676,34.7617352843484,28.0820494187412,26.9582602447063,35.8565927889924,34.5936158618683,35.435822379884,34.5216218585796,28.2316315201582,25.8205252502235,35.692565479627,34.1020458606755,24.9378273765935,24.3680732472966,23.804966520506,22.957998751709,26.2742492657897,25.4197225008064,35.7456393245676,34.7617352843484,28.0820494187412,26.9582602447063,35.8565927889924,34.5936158618683,35.435822379884,34.5216218585796,28.2316315201582,25.8205252502235,35.692565479627,34.1020458606755,24.9378273765935,24.3680732472966,23.804966520506,22.957998751709,26.2742492657897,25.4197225008064,
1680,36.1808740733283,32.2733893984265,30.6368720959314,29.1869163799891,35.9152653288948,35.7278120826415,35.9208119993145,34.8043537822967,32.5212544699417,30.5832514632982,35.9134294786163,35.7211358187487,35.8957286848195,36.3672602814038,31.2915686274932,28.5722012342144,35.9138483395818,35.9540970197577,36.1045999259718,36.2757274949554,30.1542793821817,26.8156625619553,35.9138186667898,36.0632588150974,36.3822595928366,36.6822527592484,36.6959215823713,37.2656055474913,35.9151699447625,36.007513981309,36.0317029245804,37.0044382131726,38.0096491039352,38.4179775058456,35.867460856143,35.148754331903,34.3774696718824,31.8790959630505,27.6520431278415,26.2871740334278,35.1841166836699,31.5490008703671,25.3704027038084,23.619281090039,22.7841694435122,21.7252919873211,27.1616228309443,25.6440311555536,34.872173623542,32.8461181225607,28.1890617606512,25.9542337707816,35.5744356121702,32.6870002351619,34.2904619915335,31.8011860402743,27.5961763822941,26.2365349834172,34.9412447681858,31.4533264644565,25.2906386654104,23.5569635689621,22.7288919208376,21.6770306398043,27.0525060445804,25.559587853177,35.7074158088129,34.7085385635595,28.0137561622787,26.8912967914614,35.840148692446,34.5388366244156,35.3849764735072,34.4583915853907,28.1559869752933,25.7489840928549,35.6689531461727,34.0317832420295,24.6914311508214,24.1239398537271,23.5640387542079,22.726729480493,26.0523596831612,25.1760925330886,35.7074158088129,34.7085385635595,28.0137561622787,26.8912967914614,35.840148692446,34.5388366244156,35.3849764735072,34.4583915853907,28.1559869752933,25.7489840928549,35.6689531461727,34.0317832420295,24.6914311508214,24.1239398537271,23.5640387542079,22.726729480493,26.0523596831612,25.1760925330886,
1740,36.1683412844537,32.3059691912445,30.6512438732534,29.1908818382903,35.9028486799874,35.7114673008093,35.9095039567422,34.8706805094443,32.5867300113235,30.6457261694522,35.901090689025,35.7091593365681,35.8785213888775,36.362756641014,31.2105348698968,28.4942661967908,35.9014893624596,35.941995849807,36.0915264868608,36.269671088742,30.0618897637616,26.7302707311581,35.9014614351594,36.0520525687666,36.3700885417967,36.6804776306439,36.7097810443611,37.2695438779922,35.9027389651599,35.9963711730368,36.02926867413,37.021018820951,38.0187319932373,38.4230831083144,35.8549305859113,35.1232708956669,34.3118084402397,31.7889819577927,27.5689981443553,26.2084489200133,35.1563556636212,31.4578087286337,25.1876073179054,23.4347944804861,22.601244591208,21.5497945908939,27.0065590523778,25.466362588401,34.8194374540208,32.7723865255849,28.1180836847951,25.8882643656983,35.5541885788787,32.6135938178935,34.2198099533237,31.7066154428578,27.5097652681302,26.1547454662718,34.9063832562205,31.357544183942,25.1045835564104,23.3697632028594,22.5434882148469,21.4993132280432,26.8934708472179,25.3785445532503,35.6689608168751,34.6568591621657,27.9490223172187,26.827911244967,35.8242459075497,34.4853276829229,35.3337959098085,34.3965843614994,28.0839896858626,25.6811466510234,35.6459157760269,33.963095472281,24.4559476180778,23.8905983902174,23.3337370068468,22.5056383493408,25.8404547687122,24.9432622664145,35.6689608168751,34.6568591621657,27.9490223172187,26.827911244967,35.8242459075497,34.4853276829229,35.3337959098085,34.3965843614994,28.0839896858626,25.6811466510234,35.6459157760269,33.963095472281,24.4559476180778,23.8905983902174,23.3337370068468,22.5056383493408,25.8404547687122,24.9432622664145,
1800,36.1564400884035,32.3407365216746,30.6693674589323,29.1992249266146,35.8909085542388,35.6963589912791,35.8985614124431,34.9305210171182,32.6467501589426,30.7033873113955,35.8892217539452,35.698083076864,35.8619219440281,36.3582527804159,31.1327373658089,28.4194763997582,35.8896020761124,35.9303713779817,36.0789628325212,36.2638197701784,29.9737940870679,26.6488728982272,35.8895757221577,36.0413454467838,36.3579471425557,36.6782296100063,36.7225096814499,37.273221604752,35.8907867174707,35.9852715069998,36.0263417325934,37.0359851331032,38.0269546284047,38.4277141700242,35.842794294267,35.0982334039511,34.2465563326047,31.7018727310199,27.4889329473186,26.1325910093538,35.1293573632179,31.3699496092271,25.0159831720609,23.2616462629831,22.4295709212771,21.3850966291568,26.8609027667715,25.2995058025772,34.7671414722468,32.7014836756913,28.0501617158896,25.8252192278474,35.5345729987664,32.5425507818917,34.1495244110837,31.615009067219,27.4262876606691,26.0757778928886,34.8724572365195,31.2650823261156,24.9296973018463,23.1938848860034,22.3693146342689,21.3323713944624,26.7438706658962,25.2083160643139,35.6303516146509,34.6066751766755,27.8875756025378,26.7678237382964,35.808846182897,34.4330838964248,35.2823834454116,34.3361885126211,28.0153377636332,25.6166910650861,35.623429316852,33.8959776690752,24.2309084609164,23.6675867269852,23.1136077757688,22.2942916991872,25.6380848427948,24.7207681840919,35.6303516146509,34.6066751766755,27.8875756025378,26.7678237382964,35.808846182897,34.4330838964248,35.2823834454116,34.3361885126211,28.0153377636332,25.6166910650861,35.623429316852,33.8959776690752,24.2309084609164,23.6675867269852,23.1136077757688,22.2942916991872,25.6380848427948,24.7207681840919,
1860,36.1451271424144,32.3770023018117,30.6905095336664,29.2112280197118,35.8794045588484,35.6823982467832,35.8879569010467,34.9843143802515,32.7014545611768,30.7562673060778,35.8777828368662,35.6878090412586,35.8459153387622,36.3537370147278,31.0580448222076,28.3477022945207,35.8781464791091,35.9191981839594,36.0668758071719,36.2581502141668,29.8897907130221,26.5712782596182,35.8781215442369,36.0310981449212,36.3458645433788,36.6755387890806,36.7341841796739,37.2766444536768,35.8792724530142,35.9742037126935,36.0229531273874,37.0494524964011,38.0343812263792,38.4319063437261,35.8310208111697,35.0736457177587,34.1818119110493,31.617671248464,27.4117193414134,26.0594715090891,35.1030911627018,31.2852996741792,24.8548375203957,23.099128751568,22.2684455845575,21.230522854064,26.724065753628,25.1427938861324,34.7153671211294,32.6333078832524,27.9851331195642,25.7649322072772,35.5155549655875,32.4738098260569,34.079711078436,31.5262766747972,27.3456207045421,25.9995083770399,34.8394358974954,31.1758226792696,24.7652925649051,23.0286263790632,22.2056736956685,21.1755350114139,26.6031219104998,25.0482406922976,35.5916599066059,34.5579601645965,27.8291709323398,26.7107824999232,35.7939146538524,34.3820990379618,35.2308342706888,34.2771874852387,27.94976257996,25.5553311143056,35.6014701567948,33.8304215553068,24.0158626538531,23.4544603412837,22.903215116461,22.0922733231537,25.4448212680619,24.5081636240194,35.5916599066059,34.5579601645965,27.8291709323398,26.7107824999232,35.7939146538524,34.3820990379618,35.2308342706888,34.2771874852387,27.94976257996,25.5553311143056,35.6014701567948,33.8304215553068,24.0158626538531,23.4544603412837,22.903215116461,22.0922733231537,25.4448212680619,24.5081636240194,
1920,36.1343554404122,32.4142005484778,30.7140164380495,29.2262253354314,35.8682992584456,35.6694845601579,35.8776637044854,35.0325768172468,32.7510897927738,30.8044971047848,35.8667369700258,35.6782427406344,35.8304762848683,36.3492001036203,30.9863305440178,28.2788190426551,35.8670854564882,35.908446202254,36.0552306660234,36.252640887394,29.8096866138531,26.497305164088,35.8670618022111,36.02127190013,36.3338650140148,36.6724367789221,36.7448754597222,37.2798199604571,35.868158425627,35.9631684233072,36.0191325649333,37.0615283981812,38.0410706122065,38.4356924126573,35.8195812615354,35.0495099227657,34.1176630597702,31.5362818769193,27.3372375337593,25.9889707321956,35.0775285812369,31.2037389456644,24.7035188679219,22.9465781873859,22.1172097731135,21.0854408111491,26.5954964111028,24.9955990535737,34.6641860733237,32.5677584952255,27.9228481044967,25.7072513337904,35.4971028006581,32.4073093217904,34.010464731355,31.4403291805097,27.2676498451406,25.9258220671407,34.8072904754513,31.0896507434641,24.6107229228932,22.8733290447423,22.0519116469895,21.0281764606661,26.4706772924804,24.8976955495609,35.5529520389253,34.5106841259643,27.773587159914,26.6565606754166,35.7794190418601,34.332363942282,35.1792362939215,34.2195608811461,27.8870244963228,25.4968119846997,35.5800157815165,33.7664143836468,23.8103769660005,23.2507923785404,22.7021403546013,21.8991836300384,25.2602558431265,24.3050193426861,35.5529520389253,34.5106841259643,27.773587159914,26.6565606754166,35.7794190418601,34.332363942282,35.1792362939215,34.2195608811461,27.8870244963228,25.4968119846997,35.5800157815165,33.7664143836468,23.8103769660005,23.2507923785404,22.7021403546013,21.8991836300384,25.2602558431265,24.3050193426861,
1980,36.1240771974872,32.4518683389855,30.7393151288056,29.2436155112432,35.8575583745087,35.6575143641724,35.8676569660587,35.0758447002871,32.7959725866974,30.8482879226248,35.8560503665597,35.6692965562733,35.81557374886,36.3446353261056,30.9174723737909,28.2127064572135,35.8563850717927,35.8980838111021,36.0439930480777,36.2472724788481,29.7332971379674,26.4267805298352,35.8563625748201,36.0118299660123,36.321968543536,36.6689559988464,36.754649226352,37.2827568144403,35.8574100950832,35.952172917807,36.0149084495871,37.0723129397401,38.0470769353662,38.4391025385505,35.8084492304193,35.025826456477,34.0541878008723,31.4576109091457,27.2653750788496,25.9209769309028,35.0526430152425,31.1251507445791,24.5614153832112,22.8033722584078,21.9752459879164,20.9492579056512,26.4746779877234,24.857331254747,34.6136610095658,32.5047365918234,27.8631680437778,25.6520370062384,35.4791870693438,32.342986762874,33.9418700248336,31.3570791700527,27.1922677579219,25.8546119593386,34.7759938189266,31.0064551075628,24.4653812860388,22.7273753793301,21.907415746225,20.8897077065585,26.3460240277536,24.7560951588405,35.5142892113184,34.4648143309393,27.7206243039548,26.6049534820906,35.7653295914986,34.2838660068405,35.1276704468575,34.1632853219063,27.8269092524166,25.4409064908422,35.5590449405279,33.7039389427832,23.6140359583944,23.0561734350061,22.509981730715,21.7146390822956,25.0840000101013,24.1109236464781,35.5142892113184,34.4648143309393,27.7206243039548,26.6049534820906,35.7653295914986,34.2838660068405,35.1276704468575,34.1632853219063,27.8269092524166,25.4409064908422,35.5590449405279,33.7039389427832,23.6140359583944,23.0561734350061,22.509981730715,21.7146390822956,25.0840000101013,24.1109236464781,
2040,36.1142458465322,32.4896299860973,30.7659104089096,29.2628661900405,35.8471510384314,35.646386158321,35.8579141929019,35.1146420662508,32.836459733577,30.8879081454717,35.8456926801195,35.6608911156831,35.8011741135448,36.3400383907997,30.8513526340234,28.1492489271363,35.8460148274541,35.8880798492991,36.0331302390414,36.2420280917036,29.6604457694628,26.3595393685421,35.8459933791022,36.0027384491864,36.3101914111831,36.6651290583429,36.7635664565289,37.2854644186823,35.8469963780036,35.9412282299349,36.0103079216982,37.0818993109821,38.0524501986858,38.4421645237109,35.7976009817974,35.0025943610252,33.9914550664014,31.3815669337881,27.1960260591379,25.8553853554441,35.0284097687114,31.0494217639647,24.4279530473143,22.668927675389,21.8419754923419,20.8214188066907,26.3611267167788,24.7274365239652,34.5638463621336,32.4441455014549,27.8059640966229,25.5991604463984,35.4617807601238,32.2807790377595,33.8740022638904,31.2764412638383,27.1193735136414,25.7857779388201,34.7455203779664,30.9261274938247,24.3286980510983,22.5901865971714,21.7716117233979,20.75957770747,26.2286819697961,24.622889803577,35.4757277026643,34.4203160265763,27.6701011482842,26.5557757029943,35.7516192382299,34.2365893366789,35.0762110087433,34.1083351725512,27.7692248712683,25.3874117441433,35.5385378268796,33.6429740490756,23.4264416964015,22.8702111849054,22.3263539983441,21.5382717352809,24.9156839280661,23.9254822033895,35.4757277026643,34.4203160265763,27.6701011482842,26.5557757029943,35.7516192382299,34.2365893366789,35.0762110087433,34.1083351725512,27.7692248712683,25.3874117441433,35.5385378268796,33.6429740490756,23.4264416964015,22.8702111849054,22.3263539983441,21.5382717352809,24.9156839280661,23.9254822033895,
2100,36.1048173791891,32.5271838226278,30.7933799384267,29.2835137213219,35.8370498972793,35.6360037195416,35.8484154422012,35.1494626053649,32.8729248681991,30.9236612952077,35.8356370893839,35.6529557379921,35.787243363116,36.3354072474207,30.7878580660094,28.0883353294123,35.835947754453,35.8784048660793,36.0226119476945,36.2368932710779,29.5909638834486,26.2954243817094,35.8359272597427,35.9939667272768,36.2985467214311,36.6609882514204,36.7716838349596,37.2879525873576,35.8368897487825,35.9303473664503,36.0053569101093,37.0903742576754,38.0572366779377,38.4449040462351,35.7870155616459,34.9798115699274,33.9295254304232,31.3080610859478,27.1290904309896,25.7920974936757,35.0048060883943,30.9764422727914,24.3025936827573,22.542697840505,21.7168559309011,20.7014030885568,26.2543899013385,24.6053951893496,34.5147890249938,32.3858911721218,27.7511161042965,25.5485024046407,35.4448593834035,32.2206229096539,33.8069281344215,31.198332363972,27.0488719107668,25.7192260046415,34.715846240656,30.8485629485821,24.2001391367485,22.4612203073208,21.6439614070508,20.6372700642116,26.1182017038137,24.4975637427692,35.4373191086238,34.377153040122,27.6218531510205,26.508859489936,35.7382637375357,34.1905151664999,35.0249259441284,34.0546831476962,27.7137989873509,25.3361462325542,35.5184762501585,33.583495219932,23.2472132949188,22.6925299100822,22.1508879781918,21.3697288009171,24.7549554818068,23.7483176434909,35.4373191086238,34.377153040122,27.6218531510205,26.508859489936,35.7382637375357,34.1905151664999,35.0249259441284,34.0546831476962,27.7137989873509,25.3361462325542,35.5184762501585,33.583495219932,23.2472132949188,22.6925299100822,22.1508879781918,21.3697288009171,24.7549554818068,23.7483176434909,
2160,36.0957511868977,32.5642908115182,30.8213679971998,29.3051599330814,35.827231055783,35.626278058091,35.8391433252933,35.1807604531475,32.9057413887033,30.9558674500643,35.82586021701,35.645428365478,35.7737485502833,36.3307418411028,30.7268797611532,28.0298589319514,35.8261603360339,35.8690318344925,36.0124107287543,36.2318559186107,29.5246904971998,26.2342856063166,35.8261407125229,35.9854875816566,36.2870448940467,36.6565651601859,36.7790541426468,37.290231332807,35.8270661755258,35.9195441233954,36.0000801927911,37.0978185334696,38.0614792702335,38.4473448632129,35.7766747661859,34.957475171063,33.8684517997792,31.237007204071,27.0644734905787,25.7310204500223,34.9818111285876,30.9061062932027,24.1848329483589,22.4241706196548,21.5993790923809,20.588723052367,26.1540440020876,24.4907200241767,34.466529026767,32.3298824270466,27.6985116850014,25.4999520802107,35.4284009482459,32.1624554883673,33.7407063931169,31.1226718098126,26.9806729300465,25.6548676363177,34.6869491126344,30.773660014141,24.0792039867348,22.3399682942081,21.5239604951424,20.5223008487232,26.0141626478108,24.3796333705951,35.3991105868855,34.3352882901504,27.5757306169273,26.4640524386929,35.7252416749824,34.1456223734031,34.9738772487138,34.0023008173378,27.6604765291304,25.2869472678856,35.4988437408809,33.5254753747239,23.0759863638594,22.5227699656723,21.9832300720937,21.2086722029681,24.6014792768577,23.5790690271255,35.3991105868855,34.3352882901504,27.5757306169273,26.4640524386929,35.7252416749824,34.1456223734031,34.9738772487138,34.0023008173378,27.6604765291304,25.2869472678856,35.4988437408809,33.5254753747239,23.0759863638594,22.5227699656723,21.9832300720937,21.2086722029681,24.6014792768577,23.5790690271255,
2220,36.0870105204413,32.6007646037701,30.8495786622895,29.3274672299795,35.8176738899339,35.6171284796074,35.830082899109,35.2089464265126,32.9352704876289,30.9848487515935,35.8163419255274,35.6382551799604,35.7606587304941,36.3260438379588,30.6683130825847,27.9737172890298,35.8166323068821,35.8599364934169,36.0025021473168,36.226906131683,29.4614720172184,26.1759800944052,35.8166134833465,35.977277135675,36.2756941032292,36.651890355447,36.7857266030076,37.2923107128327,35.81750492734,35.9088322749808,35.9945014601238,37.1043073308533,38.0652177919864,38.4495089858514,35.7665630017811,34.9355816247994,33.8082800617191,31.168321913491,27.0020854281753,25.672066430351,34.9594058450087,30.8383117114244,24.074198352932,22.3128662217562,21.489068802052,20.4829216943369,26.0596927696794,24.382954395069,34.4191001626008,32.276031127009,27.6480454783257,25.4534062169203,35.4123858365397,32.1062146272165,33.6753885148516,31.049381462103,26.914691279679,25.5926192686143,34.6588082299941,30.7013208385855,23.9654235934037,22.2259544058008,21.4111364552717,20.4142165794915,25.9161711997932,24.2686453746071,35.3611451054203,34.2946842149609,27.5315970958849,26.4212159014069,35.7125343600393,34.101887988432,34.9231212975575,33.9511590259951,27.6091177027046,25.2396687566111,35.4796255647315,33.4688854883028,22.9124123957863,22.3605872046215,21.8230417437729,21.0547781124944,24.454935656084,23.4173912350624,35.3611451054203,34.2946842149609,27.5315970958849,26.4212159014069,35.7125343600393,34.101887988432,34.9231212975575,33.9511590259951,27.6091177027046,25.2396687566111,35.4796255647315,33.4688854883028,22.9124123957863,22.3605872046215,21.8230417437729,21.0547781124944,24.454935656084,23.4173912350624,
2280,36.0785626633628,32.6364628513757,30.8777688595585,29.3501528398156,35.8083607757964,35.6084829958034,35.8212214870285,35.2343876291595,32.9618532694196,31.0109187990619,35.8070650347908,35.6313900226299,35.7479455024133,36.3213163420136,30.6120575763973,27.9198121305264,35.8073463723753,35.8510974371318,35.9928647589921,36.222035996262,29.4011619826595,26.1203716162468,35.8073282874458,35.9693146651766,36.2645006635735,36.6469931792948,36.791747189688,37.294200719707,35.8081882972077,35.8982250213304,35.9886433768011,37.1099106872905,38.0684892388551,38.4514168317151,35.7566670717504,34.9141269349386,33.7490496875323,31.1019246534012,26.9418409483338,25.615152307309,34.9375728383408,30.7729603209561,23.9702473213409,22.2083351857923,21.3854789324765,20.3835707998534,25.9709654504783,24.2816704436941,34.3725305824977,32.2242522583724,27.5996185046765,25.4087683399215,35.3967966076388,32.0518392327219,33.6110192967568,30.9783857320721,26.8508460084646,25.5324018489183,34.6314042233866,30.6314512205215,23.8583585746082,22.1187325499774,21.3050465438329,20.3125923229936,25.8238589589425,24.1641749285139,35.3234616896741,34.2553031271664,27.4893279765299,26.3802235050155,35.7001256332727,34.0592876646773,34.8727091906213,33.9012282368001,27.5595962332595,25.1941792531511,35.4608086555103,33.4136951647954,22.7561581235575,22.205652378222,21.6699989751539,20.9077364626178,24.3150197609865,23.2629543178195,35.3234616896741,34.2553031271664,27.4893279765299,26.3802235050155,35.7001256332727,34.0592876646773,34.8727091906213,33.9012282368001,27.5595962332595,25.1941792531511,35.4608086555103,33.4136951647954,22.7561581235575,22.205652378222,21.6699989751539,20.9077364626178,24.3150197609865,23.2629543178195,
2340,36.0703788973007,32.671279656498,30.905741602882,29.3729827520807,35.7992767718883,35.6002782677648,35.8125484581645,35.2574090999037,32.9858060270918,31.03437538993,35.798014998481,35.6247936999659,35.7355832618768,36.3165636177596,30.5580168728638,27.8680492458786,35.7982878856903,35.8424960386718,35.9834799647342,36.2172393556061,29.3436208059757,26.0673303802278,35.7982704865236,35.961582331685,36.2534693635636,36.6419015947256,36.7971588999944,37.2959111988781,35.7991012791307,35.8877346270729,35.9825276397605,37.1146938645317,38.0713280156582,38.4530873585348,35.746975921924,34.8931067775898,33.6907942924113,31.037737661203,26.8836589398889,25.5601992471771,34.916296170067,30.7099578081585,23.8725653339024,22.110156475173,21.288191525738,20.2902691501401,25.8875150835295,24.1864673261758,34.3268433352711,32.1744639629653,27.5531376146222,25.3659481055161,35.3816177644018,31.9992694936943,33.5476374192318,30.9096115691206,26.7890601706595,25.4741404580528,34.6047189551149,30.5639605980959,23.7575973246033,22.0178847985723,21.2052759369083,20.2170299079947,25.7368810381278,24.0658239433292,35.2860956654361,34.2171075031891,27.4488092487916,26.3409598485683,35.6880016199043,34.0177960854865,34.8226870915489,33.8524788108357,27.5117978283471,25.1503602589111,35.442381488149,33.3598731221341,22.606904867459,22.0576505261753,21.5237917074912,20.7672504467457,24.1814406515805,23.1154428299332,35.2860956654361,34.2171075031891,27.4488092487916,26.3409598485683,35.6880016199043,34.0177960854865,34.8226870915489,33.8524788108357,27.5117978283471,25.1503602589111,35.442381488149,33.3598731221341,22.606904867459,22.0576505261753,21.5237917074912,20.7672504467457,24.1814406515805,23.1154428299332,
2400,36.0624343226945,32.7051390615037,30.9333396258678,29.3957657066182,35.7904092848517,35.592459227413,35.8040549864808,35.2782966368809,33.0074178854736,31.0554959699532,35.7891795680811,35.6184332369044,35.7235492525469,36.3117908281629,30.5060985786465,27.8183383635831,35.789444511528,35.8341162694208,35.9743317867908,36.2125115715652,29.2887155119378,26.0167327649742,35.7894277525636,35.95406487587,36.2426037494145,36.6366420887904,36.8020019976804,37.2974517893417,35.790231229389,35.8773722035001,35.9761750307079,37.1187177004502,38.073766141708,38.4545381830114,35.7374803699731,34.8725165952244,33.6335421527134,30.9756859257205,26.8274621842862,25.5071323843262,34.8955611692749,30.6492136926564,23.7807641517783,22.017935678092,21.1968150218528,20.2026408327646,25.8090168981454,24.0969695256737,34.2820568686549,32.1265875234694,27.5085150096008,25.3248607417801,35.3668355050497,31.9484470419208,33.4852759650751,30.8429884183089,26.7292605308602,25.4177639804264,34.5787353475697,30.4987619942595,23.6627542513092,21.9230195976727,21.1114359676074,20.127156243943,25.6549144769088,23.9732193920665,35.2490788949315,34.1800602160685,27.4099364128949,26.3033193559527,35.6761504578762,33.9773873095186,34.7730965565067,33.8048812310058,27.4656188326244,25.1081047347775,35.4243339147496,33.307387589604,22.4643478857224,21.9162803668823,21.3841232761194,20.6330360064632,24.0539204915871,22.9745551670332,35.2490788949315,34.1800602160685,27.4099364128949,26.3033193559527,35.6761504578762,33.9773873095186,34.7730965565067,33.8048812310058,27.4656188326244,25.1081047347775,35.4243339147496,33.307387589604,22.4643478857224,21.9162803668823,21.3841232761194,20.6330360064632,24.0539204915871,22.9745551670332,
