日付,時刻,乾球温度[C],絶対湿度[kg/kg],法線面直達日射[W/m2],全天日射[W/m2],拡散日射[W/m2],雲量,夜間放射[W/m2],太陽高度[radian],地中温度(0.675m)[C],地中温度(1.35m)[C],地中温度(2.35m)[C]
1966/08/03,19:00,21.1,0.0120078297144167,0,0,0,10,36.6009825736273,0.0158181215332159,22.6420958132958,17.5600522362926,11.2141615167376,
1966/08/03,20:00,20.5,0.0123311912639306,0,0,0,10,35.7523966689986,0,22.6440056971498,17.5635695322682,11.217334158886,
1966/08/03,21:00,20,0.0125792239876555,0,0,0,10,35.0955580921719,0,22.6459089249225,17.5670827857802,11.2205060233761,
1966/08/03,22:00,19.4,0.0129164103876227,0,0,0,10,34.2569729148462,0,22.6478054956346,17.5705919950213,11.2236771085761,
1966/08/03,23:00,19.4,0.013090434028168,0,0,0,10,33.9788772374163,0,22.6496954083104,17.5740971581862,11.2268474128546,
1966/08/04,0:00,19.4,0.0132681961543567,0,0,0,10,33.6994260576616,0,22.6515786619778,17.5775982734716,11.2300169345807,
1966/08/04,1:00,19.4,0.0134465084129993,0,0,0,10,33.4186153271351,0,22.6534552556679,17.5810953390765,11.2331856721238,
1966/08/04,2:00,18.5,0.0131032048001203,0,0,0,10,33.5626726937739,0,22.6553251884153,17.5845883532017,11.2363536238538,
1966/08/04,3:00,17.6,0.012769349926247,0,0,0,10,33.6916135995786,0,22.6571884592579,17.5880773140503,11.2395207881409,
1966/08/04,4:00,16.7,0.0124416256498733,0,0,0,7,50.3528943458983,0,22.6590450672373,17.5915622198274,11.2426871633558,
1966/08/04,5:00,18.4,0.0124385925623946,13.6111111111111,31.6666666666667,29.3726545465257,10,34.6059335098661,0.169347953418738,22.6608950113983,17.5950430687402,11.2458527478695,
1966/08/04,6:00,20,0.0124355609534007,462.5,225,102.611918869338,10,35.3718667305946,0.267812838840461,22.6627382907893,17.598519858998,11.2490175400536,
1966/08/04,7:00,21.7,0.012432530821811,703.611111111111,435,117.583850000291,1,89.3556783621495,0.468024840724829,22.6645749044618,17.6019925888121,11.2521815382799,
1966/08/04,8:00,23,0.0122664047061615,788.611111111111,613.055555555556,124.473656124471,10,37.1285687594913,0.668165877968639,22.6664048514712,17.6054612563961,11.2553447409207,
1966/08/04,9:00,24.3,0.0121811313967821,806.666666666667,744.722222222222,132.935049459394,10,37.92999152145,0.860876066377708,22.6682281308759,17.6089258599654,11.2585071463487,
1966/08/04,10:00,25.6,0.0120180551513779,787.222222222222,820.833333333333,145.191607549766,5,70.6193975513231,1.03187055237597,22.670044741738,17.6123863977378,11.2616687529369,
1966/08/04,11:00,26.3,0.0113234909373232,681.666666666667,801.388888888889,179.516088130351,10,40.5769088781817,1.14882377859949,22.671854683123,17.6158428679329,11.2648295590591,
1966/08/04,12:00,27.1,0.0105952284333524,573.611111111111,736.388888888889,210.502580659188,10,42.4593236010131,1.15999065053814,22.6736579540998,17.6192952687726,11.2679895630889,
1966/08/04,13:00,27.8,0.00997518844494414,455.555555555556,631.388888888889,234.37117294452,8,58.5439656740234,1.05825750915178,22.6754545537406,17.6227435984807,11.2711487634009,
1966/08/04,14:00,27.2,0.00984137503968606,532.222222222222,602.777777777778,187.921975767975,10,44.0684141745843,0.893832956579407,22.6772444811211,17.6261878552834,11.2743071583697,
1966/08/04,15:00,26.7,0.00977507476650755,574.166666666667,519.722222222222,148.236756546147,10,43.9137863228145,0.703642519143486,22.6790277353207,17.6296280374087,11.2774647463705,
1966/08/04,16:00,26.1,0.00964367612027723,550.833333333333,383.888888888889,117.785165535328,9,50.9885209632147,0.504183834979745,22.6808043154218,17.6330641430869,11.280621525779,
1966/08/04,17:00,24.8,0.0103801886775515,340,198.888888888889,97.2528966738409,10,41.5873672435055,0.303570546352317,22.6825742205105,17.6364961705501,11.2837774949711,
1966/08/04,18:00,23.5,0.0111680996753171,11.9444444444444,30.5555555555556,29.276795348309,10,39.3589433271301,0.107264567896152,22.6843374496763,17.639924118033,11.2869326523232,
1966/08/04,19:00,22.2,0.0120078297144167,0,0,0,8,49.2744401940697,0.0123240747814009,22.6860940020122,17.6433479837718,11.2900869962121,
1966/08/04,20:00,20.9,0.0121589330102504,0,0,0,10,36.2252663652421,0,22.6878438766144,17.6467677660053,11.2932405250152,
1966/08/04,21:00,19.6,0.0122321453571176,0,0,0,10,35.4526640522385,0,22.6895870725827,17.6501834629741,11.2963932371101,
1966/08/04,22:00,18.3,0.0123857519026466,0,0,0,7,51.4739455942276,0,22.6913235890204,17.6535950729211,11.2995451308749,
1966/08/04,23:00,17,0.0118281922194163,0,0,0,10,34.863923241584,0,22.693053425034,17.6570025940911,11.3026962046882,
1966/08/05,0:00,15.7,0.0112196500358266,0,0,0,10,35.2547789578448,0,22.6947765797338,17.6604060247312,11.3058464569287,
1966/08/05,1:00,14.4,0.010709583625141,0,0,0,1,87.5735674829585,0,22.6964930522332,17.6638053630905,11.308995885976,
1966/08/05,2:00,14.2,0.0107082862612475,0,0,0,10,35.3789645665853,0,22.6982028416492,17.6672006074201,11.3121444902098,
1966/08/05,3:00,14.1,0.0107056924762117,0,0,0,10,35.3297416668114,0,22.6999059471022,17.6705917559735,11.3152922680102,
1966/08/05,4:00,13.9,0.010704396054841,0,0,0,1,86.9660528309828,0,22.701602367716,17.673978807006,11.3184392177581,
1966/08/05,5:00,15.9,0.0112169305149248,12.2222222222222,30,27.9736233758917,10,35.3525221782668,0.166563557153697,22.7032921026179,17.6773617587752,11.3215853378343,
1966/08/05,6:00,18,0.0118296271189652,488.611111111111,228.611111111111,100.585852894429,10,35.3470468002163,0.265113413129214,22.7049751509386,17.6807406095407,11.3247306266204,
1966/08/05,7:00,20,0.0123902635042474,737.5,444.444444444444,113.470367994384,0,93.0838598173544,0.465397890160253,22.7066515118123,17.6841153575643,11.3278750824983,
1966/08/05,8:00,22.2,0.0118310623666969,855.277777777778,646.111111111111,118.051406389861,10,37.4312092741904,0.66544989561756,22.7083211843767,17.6874860011099,11.3310187038503,
1966/08/05,9:00,24.5,0.011221010290844,895.277777777778,808.888888888889,131.6733636048,10,39.751365902211,0.857838608247579,22.7099841677726,17.6908525384434,11.3341614890592,
1966/08/05,10:00,26.7,0.010709583625141,913.055555555556,919.444444444444,137.542786520982,0,110.390812154571,1.02817332946613,22.7116404611447,17.694214967833,11.3373034365083,
1966/08/05,11:00,28,0.00968567640098036,911.944444444444,965.555555555556,135.336950400996,10,44.8204483093888,1.14420846178461,22.7132900636408,17.6975732875488,11.3404445445811,
1966/08/05,12:00,29.3,0.0088115208887506,908.333333333333,961.111111111111,130.144145465559,10,47.5578169695566,1.15507689793183,22.7149329744123,17.7009274958632,11.3435848116617,
1966/08/05,13:00,30.6,0.00795264993857705,896.666666666667,900,120.452535911141,1,124.500440940006,1.05395390537965,22.7165691926141,17.7042775910506,11.3467242361346,
1966/08/05,14:00,30.4,0.00773940715688603,881.944444444444,794.444444444444,109.038671048116,10,50.8381657171028,0.890129107567788,22.7181987174043,17.7076235713875,11.3498628163848,
1966/08/05,15:00,30.2,0.00758283978327611,844.444444444444,636.388888888889,92.2128150977065,10,51.0998180790015,0.700263282868803,22.7198215479446,17.7109654351526,11.3530005507975,
1966/08/05,16:00,30,0.00737848191749838,719.444444444444,438.333333333333,92.8363371352228,1,127.089935330123,0.500914041457269,22.7214376834003,17.7143031806268,11.3561374377587,
1966/08/05,17:00,28.3,0.00758192355139763,476.388888888889,225.833333333333,84.9328699210161,10,49.8315630421548,0.300259112756313,22.7230471229398,17.7176368060928,11.3592734756545,
1966/08/05,18:00,26.7,0.00773753728772913,19.1666666666667,32.5,30.5141336854076,10,48.4044328965701,0.103796696052119,22.7246498657353,17.7209663098358,11.3624086628716,
1966/08/05,19:00,25,0.00794976860211587,0,0,0,7,69.7362501246797,0.00874146318034482,22.7262459109621,17.7242916901429,11.3655429977972,
1966/08/05,20:00,23,0.00899490214451052,0,0,0,10,43.3370506780903,0,22.7278352577993,17.7276129453034,11.3686764788187,
1966/08/05,21:00,20.9,0.0102303393070642,0,0,0,10,39.7126246805008,0,22.7294179054291,17.7309300736085,11.3718091043242,
1966/08/05,22:00,18.9,0.0115392031210644,0,0,0,2,83.7208971763989,0,22.7309938530374,17.7342430733519,11.374940872702,
1966/08/05,23:00,18.7,0.010871026070763,0,0,0,10,37.3906886543461,0,22.7325630998134,17.7375519428292,11.3780717823412,
1966/08/06,0:00,18.5,0.0102390266512742,0,0,0,10,38.4318932531967,0,22.7341256449498,17.7408566803382,11.3812018316309,
1966/08/06,1:00,18.3,0.00963899936436168,0,0,0,2,90.9230202603468,0,22.7356814876429,17.7441572841787,11.3843310189609,
1966/08/06,2:00,17.4,0.0096366626870062,0,0,0,10,38.9565621825127,0,22.7372306270921,17.7474537526527,11.3874593427214,
1966/08/06,3:00,16.5,0.00963315979440774,0,0,0,10,38.4761170060066,0,22.7387730625006,17.7507460840644,11.3905868013031,
1966/08/06,4:00,15.6,0.00963082594709823,0,0,0,3,81.400277472364,0,22.7403087930748,17.75403427672,11.3937133930971,
1966/08/06,5:00,18.2,0.0102303393070642,8.88888888888889,26.3888888888889,24.9397366492743,10,38.2740082447388,0.163760588564793,22.7418378180247,17.757318328928,11.3968391164948,
1966/08/06,6:00,20.7,0.0108617976932559,456.666666666667,219.166666666667,100.709762622058,10,38.4262013061868,0.262395376923986,22.7433601365637,17.7605982389989,11.3999639698883,
1966/08/06,7:00,23.3,0.0115294007016905,697.777777777778,429.166666666667,117.67152940473,1,95.1720846804656,0.462749618932447,22.7448757479086,17.7638740052453,11.40308795167,
1966/08/06,8:00,25.3,0.0102229047366311,825.277777777778,625.555555555556,117.801558747593,10,42.1434600731941,0.662705886907643,22.7463846512798,17.767145625982,11.4062110602328,
1966/08/06,9:00,27.4,0.00899055176500681,873.611111111111,783.888888888889,124.824091610579,10,45.9705111992554,0.854761511852832,22.7478868459009,17.770413099526,11.4093332939699,
1966/08/06,10:00,29.4,0.00794688935278111,890.833333333333,891.666666666667,130.527052824298,1,122.544654640661,1.02442013218082,22.7493823309992,17.7736764241963,11.4124546512752,
1966/08/06,11:00,30,0.00746920595908246,883.333333333333,928.333333333333,125.883812041604,10,51.2264441011509,1.13952113447135,22.7508711058053,17.776935598314,11.4155751305429,
1966/08/06,12:00,30.5,0.00696927984485934,873.611111111111,915.833333333333,118.406226696548,10,52.8595510397908,1.15007394733348,22.7523531695534,17.7801906202026,11.4186947301677,
1966/08/06,13:00,31.1,0.00654468793530273,841.666666666667,849.444444444444,119.55276675741,4,107.701152750437,1.04954759438066,22.7538285214809,17.7834414881875,11.4218134485446,
1966/08/06,14:00,30.2,0.00682756041504144,806.666666666667,741.388888888889,116.42196442943,10,53.0311112495205,0.886323370256562,22.7552971608289,17.7866882005962,11.4249312840694,
1966/08/06,15:00,29.2,0.00707174918490206,737.222222222222,586.944444444444,113.826759999667,10,51.7083567483944,0.696787381436528,22.7567590868419,17.7899307557586,11.4280482351379,
1966/08/06,16:00,28.3,0.00737491650691591,608.055555555556,398.888888888889,108.678602698485,5,91.4088559774499,0.497552178438871,22.7582142987678,17.7931691520064,11.4311643001467,
1966/08/06,17:00,26.3,0.00758100754090836,389.444444444444,204.166666666667,90.2472861243317,10,48.5222159744463,0.29685860856154,22.7596627958579,17.7964033876738,11.4342794774929,
1966/08/06,18:00,24.2,0.00773753728772913,9.72222222222222,27.5,26.5270643837783,10,46.8102213716163,0.100241168766592,22.7611045773671,17.7996334610968,11.4373937655736,
1966/08/06,19:00,22.2,0.00795264993857705,0,0,0,4,89.2213203964223,0.00507136180451925,22.7625396425536,17.8028593706138,11.4405071627869,
1966/08/06,20:00,20.9,0.00795264993857705,0,0,0,10,44.2966860078809,0,22.7639679906792,17.8060811145652,11.4436196675311,
1966/08/06,21:00,19.6,0.00795264993857705,0,0,0,10,43.5185199118875,0,22.7653896210091,17.8092986912935,11.4467312782048,
1966/08/06,22:00,18.3,0.00795264993857705,0,0,0,2,98.5515024322127,0,22.7668045328119,17.8125120991436,11.4498419932074,
1966/08/06,23:00,17.9,0.00784064526353711,0,0,0,10,42.7425232062417,0,22.7682127253597,17.8157213364623,11.4529518109386,
1966/08/07,0:00,17.6,0.00772913404561922,0,0,0,10,42.7905449345048,0,22.7696141979281,17.8189264015985,11.4560607297985,
1966/08/07,1:00,17.2,0.00761997914876238,0,0,0,2,98.6125594962941,0,22.7710089497961,17.8221272929035,11.4591687481878,
1966/08/07,2:00,16.5,0.00821961998648,0,0,0,10,41.1447937470542,0,22.7723969802461,17.8253240087305,11.4622758645075,
1966/08/07,3:00,15.7,0.00892080911773937,0,0,0,10,39.3345225753841,0,22.7737782885642,17.8285165474351,11.4653820771591,
1966/08/07,4:00,15,0.00961103380932121,0,0,0,1,93.0231073988153,0,22.7751528740396,17.8317049073748,11.4684873845448,
1966/08/07,5:00,16.1,0.00993780041272657,5.27777777777778,20.5555555555556,19.7098117425291,10,37.6661539843986,0.160940067284725,22.7765207359653,17.8348890869094,11.471591785067,
1966/08/07,6:00,17.2,0.010342531506403,318.333333333333,188.055555555556,106.322967676935,10,37.5037927408729,0.259659607349687,22.7778818736375,17.8380690844007,11.4746952771286,
1966/08/07,7:00,18.3,0.0106914490893704,532.5,370.833333333333,134.392492613824,6,61.8774771067744,0.460080634378806,22.779236286356,17.8412448982129,11.477797859133,
1966/08/07,8:00,19.8,0.010834206329199,560.277777777778,506.666666666667,163.180031573691,10,37.9575945731893,0.659934228393133,22.7805839734241,17.8444165267122,11.4808995294842,
1966/08/07,9:00,21.3,0.0109786706933251,525.555555555556,591.388888888889,195.979241469944,10,38.473322528682,0.85164502917878,22.7819249341483,17.8475839682669,11.4840002865865,
1966/08/07,10:00,22.8,0.011124860480463,455.555555555556,622.777777777778,234.449537393332,8,51.7114048831511,1.02061139261263,22.783259167839,17.8507472212475,11.4871001288447,
1966/08/07,11:00,24.1,0.0108420752619782,597.222222222222,743.888888888889,202.546316449644,10,40.2357523632356,1.13476293187173,22.7845866738096,17.8539062840268,11.4901990546641,
1966/08/07,12:00,25.4,0.0106367856184329,738.611111111111,831.388888888889,158.733287149244,10,41.3659774676132,1.14498361567166,22.7859074513772,17.8570611549795,11.4932970624505,
1966/08/07,13:00,26.7,0.0103650929505926,869.722222222222,865,112.738390188941,3,91.3786819399556,1.04504013425339,22.7872214998624,17.8602118324826,11.49639415061,
1966/08/07,14:00,27.2,0.0106561467881198,840.277777777778,757.222222222222,108.295449161342,10,42.3726410570878,0.882416795090209,22.7885288185892,17.8633583149152,11.4994903175495,
1966/08/07,15:00,27.8,0.0108802701427936,773.888888888889,601.111111111111,106.585317612948,10,42.2767957766986,0.693215653792976,22.789829406885,17.8665006006588,11.5025855616761,
1966/08/07,16:00,28.3,0.0111844011550656,644.722222222222,409.166666666667,103.414455344518,4,83.0541650248356,0.494099075600069,22.7911232640807,17.8696386880966,11.5056798813975,
1966/08/07,17:00,25,0.0106652061419062,416.666666666667,207.777777777778,87.2861813082727,10,41.1447325549075,0.293369952404272,22.7924103895107,17.8727725756144,11.5087732751217,
1966/08/07,18:00,21.6,0.0101008248315127,9.16666666666667,25.8333333333333,24.949218636897,10,40.3535955910702,0.0965990395308316,22.7936907825129,17.8759022616,11.5118657412575,
1966/08/07,19:00,18.3,0.00962732729571284,0,0,0,8,52.3118746703365,0.00131489944465279,22.7949644424285,17.8790277444432,11.5149572782139,
1966/08/07,20:00,17.8,0.00988050222304487,0,0,0,10,38.6825169030951,0,22.7962313686024,17.8821490225361,11.5180478844004,
1966/08/07,21:00,17.2,0.0100715119783712,0,0,0,10,37.9974370124865,0,22.7974915603827,17.8852660942731,11.5211375582272,
1966/08/07,22:00,16.7,0.0103350328353789,0,0,0,9,43.3231234288825,0,22.7987450171211,17.8883789580505,11.5242262981046,
1966/08/07,23:00,16.5,0.0104747742316463,0,0,0,10,36.8971289714569,0,22.7999917381729,17.891487612267,11.5273141024438,
1966/08/08,0:00,16.3,0.0105452795814859,0,0,0,10,36.6720529196471,0,22.8012317228966,17.8945920553233,11.5304009696563,
1966/08/08,1:00,16.1,0.0106875711046617,0,0,0,10,36.3240096945119,0,22.8024649706544,17.8976922856224,11.5334868981539,
1966/08/08,2:00,16.1,0.0106875711046617,0,0,0,10,36.3240096945119,0,22.8036914808117,17.9007883015693,11.5365718863492,
1966/08/08,3:00,16.1,0.0106875711046617,0,0,0,10,36.3240096945119,0,22.8049112527377,17.9038801015713,11.5396559326551,
1966/08/08,4:00,16.1,0.0106875711046617,0,0,0,10,36.3240096945119,0,22.8061242858047,17.9069676840378,11.5427390354849,
1966/08/08,5:00,15,0.0105427307936192,0,3.33333333333333,3.33333333333333,10,36.017660714823,0.158102978614441,22.8073305793889,17.9100510473805,11.5458211932527,
1966/08/08,6:00,13.9,0.0104684478634386,1.94444444444444,33.6111111111111,33.1170467726697,10,35.5900540658721,0.256906946691959,22.8085301328695,17.9131301900131,11.5489024043728,
1966/08/08,7:00,12.8,0.0103262981172071,3.05555555555556,66.6666666666667,65.317305052506,10,35.2816000073242,0.457391510296562,22.8097229456295,17.9162051103515,11.55198266726,
1966/08/08,8:00,13.5,0.0106097978768439,8.61111111111111,144.166666666667,138.90655891004,10,35.1546495930015,0.657135268170196,22.8109090170553,17.9192758068138,11.5550619803298,
1966/08/08,9:00,14.3,0.0108289667166032,18.6111111111111,239.722222222222,225.75862986909,10,35.1863262609884,0.848489394549733,22.8120883465366,17.9223422778205,11.558140341998,
1966/08/08,10:00,15,0.011124860480463,51.9444444444444,339.722222222222,295.548599557135,10,35.0380973833013,1.01674754157027,22.8132609334668,17.9254045217938,11.5612177506809,
1966/08/08,11:00,15.6,0.0111329423074254,52.7777777777778,360.277777777778,312.546376174017,10,35.3308422989496,1.12993499263899,22.8144267772427,17.9284625371585,11.5642942047954,
1966/08/08,12:00,16.1,0.0111396861385012,53.8888888888889,362.222222222222,313.261300340127,10,35.5761944492799,1.13980773272548,22.8155858772644,17.9315163223413,11.5673697027588,
1966/08/08,13:00,16.7,0.0111477895283191,53.6111111111111,342.222222222222,295.976022542819,10,35.8723012864169,1.04043314618431,22.8167382329357,17.9345658757713,11.570444242989,
1966/08/08,14:00,17.4,0.0111559047160866,51.3888888888889,301.388888888889,261.833568053871,10,36.2200911394395,0.878410512927906,22.8178838436637,17.9376111958796,11.5735178239042,
1966/08/08,15:00,18.2,0.0111626764034821,44.7222222222222,240.555555555556,212.103756424457,10,36.6206551285592,0.689549015289681,22.8190227088592,17.9406522810995,11.5765904439232,
1966/08/08,16:00,18.9,0.0111708132878456,30.5555555555556,164.444444444444,150.049231265957,10,36.9738659198196,0.490555631762145,22.8201548279361,17.9436891298666,11.5796621014653,
1966/08/08,17:00,18.5,0.0113179882330198,14.7222222222222,83.0555555555556,78.8486078137022,10,36.5114947593512,0.28979412538369,22.8212802003121,17.9467217406186,11.5827327949504,
1966/08/08,18:00,18.2,0.0113894572966402,1.11111111111111,9.44444444444444,9.23401880767763,10,36.2314376955248,0.190533811390918,22.8223988254083,17.9497501117954,11.5858025227986,
1966/08/08,19:00,17.8,0.0115392031210644,0,0,0,10,35.7732146116129,0,22.8235107026492,17.952774241839,11.5888712834309,
1966/08/08,20:00,16.7,0.0112428193153102,0,0,0,10,35.7455288996688,0,22.8246158314627,17.9557941291936,11.5919390752685,
1966/08/08,21:00,15.5,0.0110253538538362,0,0,0,10,35.5303680291918,0,22.8257142112803,17.9588097723057,11.5950058967331,
1966/08/08,22:00,14.4,0.0107408149429904,0,0,0,7,52.8428989289494,0,22.8268058415371,17.9618211696239,11.5980717462471,
1966/08/08,23:00,14.6,0.0110387649084805,0,0,0,10,35.0893067347847,0,22.8278907216713,17.964828319599,11.6011366222332,
1966/08/09,0:00,14.8,0.0112702001018201,0,0,0,10,34.8174403332235,0,22.8289688511249,17.967831220684,11.6042005231147,
1966/08/09,1:00,15,0.0115814029736064,0,0,0,10,34.4158909963443,0,22.8300402293432,17.970829871334,11.6072634473154,
1966/08/09,2:00,15,0.0115799913396549,0,0,0,10,34.4158909963443,0,22.8311048557751,17.9738242700064,11.6103253932597,
1966/08/09,3:00,15,0.0115785800497839,0,0,0,10,34.4158909963443,0,22.8321627298729,17.9768144151607,11.6133863593721,
1966/08/09,4:00,15,0.0115771691038676,0,0,0,10,34.4158909963443,0,22.8332138510924,17.9798003052587,11.6164463440782,
1966/08/09,5:00,15.6,0.0114213635064787,0.555555555555556,6.94444444444444,6.85854035190984,10,34.9553334584261,0.155250272492707,22.8342582188927,17.9827819387642,11.6195053458036,
1966/08/09,6:00,16.1,0.0113414117382778,13.8888888888889,80.2777777777778,76.7859529948908,10,35.3244298184675,0.25413820158048,22.8352958327367,17.9857593141435,11.6225633629746,
1966/08/09,7:00,16.7,0.0111884839634674,27.5,160.833333333333,148.755956173527,10,35.8723012864169,0.454682786600196,22.8363266920905,17.9887324298646,11.6256203940182,
1966/08/09,8:00,18.2,0.0113400312015136,207.777777777778,356.111111111111,229.655195083431,10,36.3614990872434,0.654309326083865,22.8373507964239,17.9917012843983,11.6286764373615,
1966/08/09,9:00,19.6,0.0114185819587296,549.444444444444,598.888888888889,187.812816603532,10,36.9328730172153,0.84529482542707,22.8383681452099,17.9946658762171,11.6317314914325,
1966/08/09,10:00,21.1,0.0115729383285902,858.333333333333,854.444444444444,126.29187295367,4,74.0601610108629,1.01282900964105,22.8393787379252,17.9976262037959,11.6347855546594,
1966/08/09,11:00,21.3,0.0114227547886005,551.944444444444,710.277777777778,212.267039394857,10,37.7982516830834,1.1250384594298,22.8403825740499,18.0005822656118,11.6378386254712,
1966/08/09,12:00,21.5,0.0113497020228241,214.444444444444,516.666666666667,322.306373273468,10,38.0371064294595,1.13454813992243,22.8413796530675,18.003534060144,11.640890702297,
1966/08/09,13:00,21.7,0.0112021148791545,29.7222222222222,301.388888888889,275.820824252232,9,44.6795942888475,1.03572831168804,22.8423699744653,18.006481585874,11.643941783567,
1966/08/09,14:00,22.8,0.0106924768616143,165,404.444444444444,277.873225816693,10,39.9437068938292,0.874305733605006,22.8433535377335,18.0094248412855,11.6469918677113,
1966/08/09,15:00,23.9,0.0101364729852448,398.611111111111,433.333333333333,180.899529205795,10,41.6279677204565,0.685788457174535,22.8443303423664,18.0123638248643,11.6500409531609,
1966/08/09,16:00,25,0.00967065578340024,547.222222222222,371.111111111111,115.061147694762,6,71.3858947388444,0.486922814730818,22.8453003878612,18.0152985350984,11.6530890383472,
1966/08/09,17:00,23.3,0.00966712813899904,329.722222222222,185.833333333333,92.7712896371586,10,42.2185121647614,0.286132170990163,22.8462636737192,18.0182289704781,11.6561361217021,
1966/08/09,18:00,21.7,0.00966242861458654,5,18.8888888888889,17.9602598608749,10,41.3144174940417,0.18681046788654,22.8472201994445,18.0211551294959,11.6591822016581,
1966/08/09,19:00,20,0.00965890696872298,0,0,0,6,66.7164219334464,0,22.8481699645453,18.0240770106463,11.6622272766481,
1966/08/09,20:00,18.9,0.00939017992116671,0,0,0,10,40.2587211904594,0,22.8491129685328,18.0269946124262,11.6652713451055,
1966/08/09,21:00,17.8,0.0091282589124515,0,0,0,10,40.1347686791958,0,22.850049210922,18.0299079333348,11.6683144054644,
1966/08/09,22:00,16.7,0.0088729865634363,0,0,0,8,53.0505128464964,0,22.8509786912311,18.0328169718731,11.6713564561593,
1966/08/09,23:00,15.4,0.00887835563789873,0,0,0,10,39.2856318551387,0,22.8519014089821,18.0357217265448,11.6743974956252,
1966/08/10,0:00,14.1,0.00888265557807169,0,0,0,10,38.5824300450112,0,22.8528173637002,18.0386221958553,11.6774375222976,
1966/08/10,1:00,12.8,0.00888803636396533,0,0,0,6,62.6160804264749,0,22.8537265549143,18.0415183783127,11.6804765346127,
1966/08/10,2:00,13,0.00901234584570808,0,0,0,10,37.7735154473795,0,22.8546289821566,18.0444102724269,11.6835145310069,
1966/08/10,3:00,13.1,0.00913822083329378,0,0,0,10,37.6035891915416,0,22.8555246449628,18.0472978767102,11.6865515099174,
1966/08/10,4:00,13.3,0.0092656790766014,0,0,0,1,92.5269537804111,0,22.8564135428722,18.0501811896772,11.6895874697818,
1966/08/10,5:00,15,0.0096483574166357,3.05555555555556,15.5555555555556,15.0917411313856,10,37.685267389712,0.152382862537524,22.8572956754274,18.0530602098444,11.6926224090384,
1966/08/10,6:00,16.6,0.00997761023880888,469.166666666667,212.777777777778,96.0886256112235,10,37.9272701927445,0.251354142246411,22.8581710421748,18.0559349357309,11.6956563261257,
1966/08/10,7:00,18.3,0.0103864915491721,723.611111111111,429.166666666667,113.147569424995,0,100.198336285361,0.451954969053705,22.8590396426638,18.0588053658576,11.698689219483,
1966/08/10,8:00,20.2,0.0105294982903823,848.888888888889,631.944444444444,117.224559898417,10,38.8188632095899,0.65145669400408,22.8599014764478,18.061671498748,11.70172108755,
1966/08/10,9:00,22,0.0106029549006176,891.111111111111,796.388888888889,131.604381661676,10,39.6471667403967,0.842061523256093,22.8607565430833,18.0645333329274,11.704751928767,
1966/08/10,10:00,23.9,0.0107486512547355,910,908.333333333333,138.27043648631,0,106.324890139899,1.00885622825759,22.8616048421304,18.0673908669238,11.7077817415747,
1966/08/10,11:00,25,0.0101241521296661,909.166666666667,955.277777777778,136.906959457286,10,42.2480080276064,1.12007447947185,22.8624463731528,18.070244099267,11.7108105244146,
1966/08/10,12:00,26.1,0.00946676952944533,906.111111111111,951.388888888889,132.197907789205,10,44.2430910675891,1.12920668925338,22.8632811357175,18.0730930284891,11.7138382757284,
1966/08/10,13:00,27.2,0.00890962485552345,894.166666666667,889.722222222222,122.727472683811,1,113.835891979813,1.03092736984168,22.864109129395,18.0759376531246,11.7168649939585,
1966/08/10,14:00,27.4,0.00838099300521114,878.055555555556,782.5,111.31799479997,10,47.4348300214747,0.870103744358235,22.8649303537595,18.0787779717101,11.7198906775479,
1966/08/10,15:00,27.6,0.00788156819228711,836.944444444444,622.777777777778,95.2546364785088,10,48.7317812124417,0.681935045948443,22.8657448083883,18.0816139827843,11.7229153249399,
1966/08/10,16:00,27.8,0.00740802862149767,706.388888888889,423.333333333333,95.1332864075704,1,123.440666811359,0.483201661028291,22.8665524928627,18.0844456848883,11.7259389345786,
1966/08/10,17:00,26.1,0.00833267982603058,459.722222222222,210.555555555556,82.455261711474,10,46.7482565723468,0.282385194953332,22.8673534067669,18.0872730765653,11.7289615049085,
1966/08/10,18:00,24.5,0.00929612786322813,5.55555555555556,18.8888888888889,17.8778695783167,10,43.6995800836694,0.183003235485079,22.8681475496891,18.0900961563608,11.7319830343746,
1966/08/10,19:00,22.8,0.0104282832424424,0,0,0,0,106.53140359867,0,22.8689349212206,18.0929149228224,11.7350035214224,
1966/08/10,20:00,21.9,0.0107120414878679,0,0,0,10,39.4600348872061,0,22.8697155209563,18.0957293745,11.7380229644982,
1966/08/10,21:00,20.9,0.0109293940101985,0,0,0,10,38.5309226253221,0,22.8704893484948,18.0985395099458,11.7410413620486,
1966/08/10,22:00,20,0.0112253638179778,0,0,0,0,98.7738579944154,0,22.871256403438,18.101345327714,11.7440587125207,
1966/08/10,23:00,19.6,0.0107185789501055,0,0,0,10,38.2439378682817,0,22.8720166853911,18.1041468263613,11.7470750143624,
1966/08/11,0:00,19.3,0.0101624446442525,0,0,0,10,39.1087094667118,0,22.8727701939631,18.1069440044464,11.7500902660218,
1966/08/11,1:00,18.9,0.0096989698939421,0,0,0,1,98.1624048470156,0,22.8735169287664,18.1097368605303,11.7531044659477,
1966/08/11,2:00,18.2,0.00944056904697151,0,0,0,10,39.8741302256506,0,22.8742568894167,18.1125253931762,11.7561176125896,
1966/08/11,3:00,17.4,0.00918835837853393,0,0,0,10,39.9145132225733,0,22.8749900755335,18.1153096009497,11.7591297043973,
