ä£ãÖâ∑ìx,ê‚ëŒéºìx,éºãÖâ∑ìx
40,0.014,25.15355565
40,0.0145,25.45558528
40,0.015,25.75366266
40,0.0155,26.04788084
40,0.016,26.33832986
40,0.0165,26.62509684
40,0.017,26.90826607
40,0.0175,27.18791918
40,0.018,27.46413522
40,0.0185,27.73699073
40,0.019,28.00655989
40,0.0195,28.27291456
40,0.02,28.53612441
40,0.0205,28.79625699
40,0.021,29.05337779
40,0.0215,29.30755035
40,0.022,29.5588363
40,0.0225,29.80729547
40,0.023,30.05298591
40,0.0235,30.29596402
40,0.024,30.53628452
40,0.0245,30.7740006
40,0.025,31.00916391
40,0.0255,31.24182468
40,0.026,31.47203169
40,0.0265,31.69983238
40,0.027,31.92527289
40,0.0275,32.14839808
40,0.028,32.36925161
40,0.0285,32.58787594
40,0.029,32.8043124
40,0.0295,33.01860124
40,0.03,33.23078163
40,0.0305,33.44089171
40,0.031,33.64896863
40,0.0315,33.8550486
40,0.032,34.05916687
40,0.0325,34.26135784
40,0.033,34.46165499
40,0.0335,34.66009099
40,0.034,34.85669769
40,0.0345,35.05150616
40,0.035,35.2445467
40,0.0355,35.43584888
40,0.036,35.62544153
40,0.0365,35.81335282
40,0.037,39.99999978
40.5,0,14.77542331
40.5,0.0005,15.24027886
40.5,0.001,15.69672192
40.5,0.0015,16.14500633
40.5,0.002,16.58537648
40.5,0.0025,17.0180676
40.5,0.003,17.44330645
40.5,0.0035,17.86131048
40.5,0.004,18.27228984
40.5,0.0045,18.67644663
40.5,0.005,19.07397543
40.5,0.0055,19.46506364
40.5,0.006,19.84989175
40.5,0.0065,20.22863362
40.5,0.007,20.60145678
40.5,0.0075,20.96852264
40.5,0.008,21.32998679
40.5,0.0085,21.68599921
40.5,0.009,22.03670454
40.5,0.0095,22.38224223
40.5,0.01,22.72274684
40.5,0.0105,23.05834816
40.5,0.011,23.3891715
40.5,0.0115,23.71533777
40.5,0.012,24.03696374
40.5,0.0125,24.35416218
40.5,0.013,24.66704202
40.5,0.0135,24.97570853
40.5,0.014,25.28026343
40.5,0.0145,25.58080506
40.5,0.015,25.87742853
40.5,0.0155,26.1702258
40.5,0.016,26.45928587
40.5,0.0165,26.74469484
40.5,0.017,27.02653606
40.5,0.0175,27.30489023
40.5,0.018,27.57983548
40.5,0.0185,27.85144751
40.5,0.019,28.11979967
40.5,0.0195,28.38496303
40.5,0.02,28.64700649
40.5,0.0205,28.90599686
40.5,0.021,29.16199891
40.5,0.0215,29.41507551
40.5,0.022,29.66528763
40.5,0.0225,29.91269446
40.5,0.023,30.15735344
40.5,0.0235,30.39932035
40.5,0.024,30.63864939
40.5,0.0245,30.87539316
40.5,0.025,31.1096028
40.5,0.0255,31.34132801
40.5,0.026,31.57061709
40.5,0.0265,31.79751701
40.5,0.027,32.02207342
40.5,0.0275,32.24433076
40.5,0.028,32.46433225
40.5,0.0285,32.68211994
40.5,0.029,32.89773476
40.5,0.0295,33.11121655
40.5,0.03,33.32260412
40.5,0.0305,33.53193524
40.5,0.031,33.73924673
40.5,0.0315,33.94457443
40.5,0.032,34.14795328
40.5,0.0325,34.34941735
40.5,0.033,34.54899982
40.5,0.0335,34.74673305
40.5,0.034,34.94264862
40.5,0.0345,35.1367773
40.5,0.035,35.32914912
40.5,0.0355,35.51979339
40.5,0.036,35.7087387
40.5,0.0365,35.89601294
40.5,0.037,40.49999985
41,0,14.96252758
41,0.0005,15.42429342
41,0.001,15.87773645
41,0.0015,16.32310736
41,0.002,16.76064743
41,0.0025,17.19058926
41,0.003,17.61315585
41,0.0035,18.02856275
41,0.004,18.43701717
41,0.0045,18.83871863
41,0.005,19.23385924
41,0.0055,19.62262402
41,0.006,20.00519117
41,0.0065,20.38173236
41,0.007,20.75241299
41,0.0075,21.11739244
41,0.008,21.47682436
41,0.0085,21.83085684
41,0.009,22.17963272
41,0.0095,22.52328972
41,0.01,22.86196072
41,0.0105,23.19577395
41,0.011,23.52485314
41,0.0115,23.84931776
41,0.012,24.16928316
41,0.0125,24.48486074
41,0.013,24.79615813
41,0.0135,25.10327934
41,0.014,25.4063249
41,0.0145,25.70539197
41,0.015,26.00057456
41,0.0155,26.29196357
41,0.016,26.57964694
41,0.0165,26.86370981
41,0.017,27.14423456
41,0.0175,27.42130097
41,0.018,27.69498632
41,0.0185,27.96536544
41,0.019,28.23251086
41,0.0195,28.49649288
41,0.02,28.75737964
41,0.0205,29.01523721
41,0.021,29.27012968
41,0.0215,29.52211922
41,0.022,29.77126616
41,0.0225,30.01762906
41,0.023,30.26126477
41,0.0235,30.50222848
41,0.024,30.7405738
41,0.0245,30.97635282
41,0.025,31.20961615
41,0.0255,31.44041298
41,0.026,31.66879111
41,0.0265,31.89479705
41,0.027,32.118476
41,0.0275,32.33987195
41,0.028,32.5590277
41,0.0285,32.77598489
41,0.029,32.99078405
41,0.0295,33.20346464
41,0.03,33.41406509
41,0.0305,33.62262283
41,0.031,33.82917431
41,0.0315,34.03375504
41,0.032,34.23639965
41,0.0325,34.43714188
41,0.033,34.6360146
41,0.0335,34.8330499
41,0.034,35.02827904
41,0.0345,35.22173253
41,0.035,35.41344014
41,0.0355,35.6034309
41,0.036,35.79173316
41,0.0365,35.97837457
41,0.037,40.99999994
41.5,0,15.14837327
41.5,0.0005,15.60708289
41.5,0.001,16.0575583
41.5,0.0015,16.50004702
41.5,0.002,16.93478731
41.5,0.0025,17.36200883
41.5,0.003,17.78193175
41.5,0.0035,18.19476886
41.5,0.004,18.60072477
41.5,0.0045,18.99999645
41.5,0.005,19.39277356
41.5,0.0055,19.77923879
41.5,0.006,20.15956806
41.5,0.0065,20.53393088
41.5,0.007,20.90249055
41.5,0.0075,21.26540446
41.5,0.008,21.62282432
41.5,0.0085,21.97489638
41.5,0.009,22.32176168
41.5,0.0095,22.66355625
41.5,0.01,23.00041133
41.5,0.0105,23.33245357
41.5,0.011,23.65980519
41.5,0.0115,23.9825842
41.5,0.012,24.30090456
41.5,0.0125,24.61487633
41.5,0.013,24.92460585
41.5,0.0135,25.23019589
41.5,0.014,25.53174579
41.5,0.0145,25.82935159
41.5,0.015,26.12310617
41.5,0.0155,26.41309939
41.5,0.016,26.69941819
41.5,0.0165,26.9821467
41.5,0.017,27.26136639
41.5,0.0175,27.53715613
41.5,0.018,27.80959233
41.5,0.0185,28.07874898
41.5,0.019,28.34469781
41.5,0.0195,28.60750835
41.5,0.02,28.86724798
41.5,0.0205,29.12398206
41.5,0.021,29.37777399
41.5,0.0215,29.62868528
41.5,0.022,29.87677561
41.5,0.0225,30.12210292
41.5,0.023,30.36472345
41.5,0.0235,30.60469184
41.5,0.024,30.84206113
41.5,0.0245,31.07688288
41.5,0.025,31.30920717
41.5,0.0255,31.5390827
41.5,0.026,31.7665568
41.5,0.0265,31.99167549
41.5,0.027,32.21448354
41.5,0.0275,32.4350245
41.5,0.028,32.65334074
41.5,0.0285,32.86947351
41.5,0.029,33.08346294
41.5,0.0295,33.29534812
41.5,0.03,33.5051671
41.5,0.0305,33.71295696
41.5,0.031,33.9187538
41.5,0.0315,34.12259283
41.5,0.032,34.32450832
41.5,0.0325,34.5245337
41.5,0.033,34.72270157
41.5,0.0335,34.9190437
41.5,0.034,35.11359108
41.5,0.0345,35.30637395
41.5,0.035,35.4974218
41.5,0.0355,35.68676342
41.5,0.036,35.87442689
41.5,0.0365,36.06043963
41.5,0.037,41.49996801
42,0,15.33297368
42,0.0005,15.7886602
42,0.001,16.23619998
42,0.0015,16.67583745
42,0.002,17.10780788
42,0.0025,17.53233801
42,0.003,17.94964519
42,0.0035,18.35993954
42,0.004,18.76342304
42,0.0045,19.16029016
42,0.005,19.55072817
42,0.0055,19.93491741
42,0.006,20.31303159
42,0.0065,20.68523806
42,0.007,21.05169808
42,0.0075,21.41256705
42,0.008,21.76799477
42,0.0085,22.11812567
42,0.009,22.46309903
42,0.0095,22.80304922
42,0.01,23.13810584
42,0.0105,23.46839398
42,0.011,23.79403439
42,0.0115,24.11514364
42,0.012,24.4318343
42,0.0125,24.74421512
42,0.013,25.05239117
42,0.0135,25.35646401
42,0.014,25.65653178
42,0.0145,25.95268942
42,0.015,26.24502872
42,0.0155,26.5336385
42,0.016,26.81860468
42,0.0165,27.10001046
42,0.017,27.37793636
42,0.0175,27.65246038
42,0.018,27.92365805
42,0.0185,28.19160255
42,0.019,28.45636483
42,0.0195,28.71801362
42,0.02,28.97661559
42,0.0205,29.2322354
42,0.021,29.48493574
42,0.0215,29.73477748
42,0.022,29.98181966
42,0.0225,30.22611961
42,0.023,30.46773299
42,0.0235,30.70671385
42,0.024,30.94311471
42,0.0245,31.17698658
42,0.025,31.40837904
42,0.0255,31.63734028
42,0.026,31.86391718
42,0.0265,32.08815528
42,0.027,32.31009893
42,0.0275,32.52979122
42,0.028,32.74727413
42,0.0285,32.9625885
42,0.029,33.17577407
42,0.0295,33.38686956
42,0.03,33.59591266
42,0.0305,33.80294009
42,0.031,34.00798763
42,0.0315,34.21109013
42,0.032,34.41228158
42,0.0325,34.61159508
42,0.033,34.80906294
42,0.0335,35.00471663
42,0.034,35.19858688
42,0.0345,35.39070364
42,0.035,35.58109615
42,0.0355,35.76979294
42,0.036,35.95682184
42,0.0365,36.14221004
42,0.037,41.99999989
42.5,0,15.51634198
42.5,0.0005,15.96903808
42.5,0.001,16.41367385
42.5,0.0015,16.85049065
42.5,0.002,17.27972107
42.5,0.0025,17.70158805
42.5,0.003,18.1163071
42.5,0.0035,18.52408535
42.5,0.004,18.92512222
42.5,0.0045,19.3196097
42.5,0.005,19.70773268
42.5,0.0055,20.08966921
42.5,0.006,20.4655908
42.5,0.0065,20.83566269
42.5,0.007,21.20004408
42.5,0.0075,21.55888844
42.5,0.008,21.91234369
42.5,0.0085,22.26055247
42.5,0.009,22.60365231
42.5,0.0095,22.94177592
42.5,0.01,23.27505132
42.5,0.0105,23.60360206
42.5,0.011,23.92754742
42.5,0.0115,24.24700254
42.5,0.012,24.56207866
42.5,0.0125,24.87288322
42.5,0.013,25.17952003
42.5,0.0135,25.48208945
42.5,0.014,25.78068847
42.5,0.0145,26.07541091
42.5,0.015,26.36634749
42.5,0.0155,26.65358601
42.5,0.016,26.93721142
42.5,0.0165,27.21730595
42.5,0.017,27.49394921
42.5,0.0175,27.76721832
42.5,0.018,28.03718796
42.5,0.0185,28.30393053
42.5,0.019,28.56751615
42.5,0.0195,28.82801284
42.5,0.02,29.08548652
42.5,0.0205,29.34000114
42.5,0.021,29.59161875
42.5,0.0215,29.84039955
42.5,0.022,30.08640195
42.5,0.0225,30.32968269
42.5,0.023,30.57029684
42.5,0.0235,30.8082979
42.5,0.024,31.04373783
42.5,0.0245,31.27666714
42.5,0.025,31.50713489
42.5,0.0255,31.7351888
42.5,0.026,31.96087525
42.5,0.0265,32.18423937
42.5,0.027,32.40532502
42.5,0.0275,32.62417492
42.5,0.028,32.8408306
42.5,0.0285,33.05533252
42.5,0.029,33.26772004
42.5,0.0295,33.47803151
42.5,0.03,33.68630426
42.5,0.0305,33.89257467
42.5,0.031,34.09687817
42.5,0.0315,34.2992493
42.5,0.032,34.49972173
42.5,0.0325,34.69832826
42.5,0.033,34.89510089
42.5,0.0335,35.09007084
42.5,0.034,35.28326853
42.5,0.0345,35.47472365
42.5,0.035,35.66446519
42.5,0.0355,35.85252142
42.5,0.036,36.03891994
42.5,0.0365,36.2236877
42.5,0.037,42.49999936
43,0,15.69849116
43,0.0005,16.14822915
43,0.001,16.58999215
43,0.0015,17.02401847
43,0.002,17.45053775
43,0.0025,17.86977009
43,0.003,18.28192826
43,0.0035,18.68721676
43,0.004,19.08583245
43,0.0045,19.4779649
43,0.005,19.86379663
43,0.0055,20.24350343
43,0.006,20.61725464
43,0.0065,20.98521342
43,0.007,21.34753696
43,0.0075,21.70437679
43,0.008,22.055879
43,0.0085,22.40218444
43,0.009,22.74342894
43,0.0095,23.07974357
43,0.01,23.41125478
43,0.0105,23.7380846
43,0.011,24.06035085
43,0.0115,24.37816732
43,0.012,24.69164387
43,0.0125,25.00088667
43,0.013,25.3059983
43,0.0135,25.60707791
43,0.014,25.90422139
43,0.0145,26.19752143
43,0.015,26.48706772
43,0.0155,26.77294704
43,0.016,27.05524335
43,0.0165,27.33403797
43,0.017,27.6094096
43,0.0175,27.8814345
43,0.018,28.15018651
43,0.0185,28.41573722
43,0.019,28.678156
43,0.0195,28.9375101
43,0.02,29.19386474
43,0.0205,29.44728319
43,0.021,29.69782682
43,0.0215,29.94555518
43,0.022,30.19052609
43,0.0225,30.43279568
43,0.023,30.67241844
43,0.0235,30.90944733
43,0.024,31.14393377
43,0.0245,31.37592775
43,0.025,31.60547784
43,0.0255,31.83263128
43,0.026,32.05743399
43,0.0265,32.27993063
43,0.027,32.50016465
43,0.0275,32.71817835
43,0.028,32.93401285
43,0.0285,33.14770822
43,0.029,33.35930345
43,0.0295,33.5688365
43,0.03,33.77634438
43,0.0305,33.9818631
43,0.031,34.18542779
43,0.0315,34.38707264
43,0.032,34.58683102
43,0.0325,34.78473544
43,0.033,34.98081761
43,0.0335,35.17510844
43,0.034,35.3676381
43,0.0345,35.55843603
43,0.035,35.74753093
43,0.0355,35.93495084
43,0.036,36.12072312
43,0.0365,36.30487447
43,0.037,42.99999793
43.5,0,15.87943407
43.5,0.0005,16.32624587
43.5,0.001,16.76516696
43.5,0.0015,17.19643294
43.5,0.002,17.62026959
43.5,0.0025,18.03689514
43.5,0.003,18.44651934
43.5,0.0035,18.84934409
43.5,0.004,19.24556374
43.5,0.0045,19.63536544
43.5,0.005,20.0189294
43.5,0.0055,20.39642917
43.5,0.006,20.76803194
43.5,0.0065,21.13389881
43.5,0.007,21.494185
43.5,0.0075,21.84904015
43.5,0.008,22.19860849
43.5,0.0085,22.54302915
43.5,0.009,22.88243627
43.5,0.0095,23.21695929
43.5,0.01,23.54672311
43.5,0.0105,23.87184829
43.5,0.011,24.19245122
43.5,0.0115,24.50864428
43.5,0.012,24.82053605
43.5,0.0125,25.12823142
43.5,0.013,25.43183175
43.5,0.0135,25.73143503
43.5,0.014,26.027136
43.5,0.0145,26.3190263
43.5,0.015,26.60719457
43.5,0.0155,26.89172659
43.5,0.016,27.17270537
43.5,0.0165,27.45021129
43.5,0.017,27.72432218
43.5,0.0175,27.99511343
43.5,0.018,28.26265808
43.5,0.0185,28.52702691
43.5,0.019,28.78828853
43.5,0.0195,29.04650946
43.5,0.02,29.30175422
43.5,0.0205,29.55408539
43.5,0.021,29.80356368
43.5,0.0215,30.05024804
43.5,0.022,30.29419564
43.5,0.0225,30.53546204
43.5,0.023,30.77410118
43.5,0.0235,31.01016545
43.5,0.024,31.24370575
43.5,0.0245,31.47477156
43.5,0.025,31.70341097
43.5,0.0255,31.92967073
43.5,0.026,32.15359631
43.5,0.0265,32.37523193
43.5,0.027,32.59462063
43.5,0.0275,32.81180425
43.5,0.028,33.02682356
43.5,0.0285,33.23971821
43.5,0.029,33.45052683
43.5,0.0295,33.65928703
43.5,0.03,33.86603546
43.5,0.0305,34.07080779
43.5,0.031,34.27363882
43.5,0.0315,34.47456245
43.5,0.032,34.67361171
43.5,0.0325,34.87081883
43.5,0.033,35.06621522
43.5,0.0335,35.25983154
43.5,0.034,35.45169767
43.5,0.0345,35.64184278
43.5,0.035,35.83029534
43.5,0.0355,36.01708313
43.5,0.036,36.20223326
43.5,0.0365,36.38577223
43.5,0.037,43.4999949
44,0,16.05918341
44,0.0005,16.50310056
44,0.001,16.93921021
44,0.0015,17.36774499
44,0.002,17.78892778
44,0.0025,18.20297405
44,0.003,18.61009087
44,0.0035,19.01047755
44,0.004,19.40432598
44,0.0045,19.79182092
44,0.005,20.17314028
44,0.0055,20.54845542
44,0.006,20.91793141
44,0.0065,21.28172732
44,0.007,21.63999641
44,0.0075,21.99288645
44,0.008,22.34053988
44,0.0085,22.68309407
44,0.009,23.02068153
44,0.0095,23.3534301
44,0.01,23.68146315
44,0.0105,24.00489977
44,0.011,24.32385494
44,0.0115,24.63843969
44,0.012,24.94876128
44,0.0125,25.25492337
44,0.013,25.55702612
44,0.0135,25.85516635
44,0.014,26.14943772
44,0.0145,26.43993078
44,0.015,26.72673316
44,0.0155,27.00992965
44,0.016,27.28960231
44,0.0165,27.56583062
44,0.017,27.83869152
44,0.0175,28.10825958
44,0.018,28.374607
44,0.0185,28.63780381
44,0.019,28.89791785
44,0.0195,29.15501492
44,0.02,29.40915885
44,0.0205,29.66041154
44,0.021,29.90883307
44,0.0215,30.15448173
44,0.022,30.39741413
44,0.0225,30.63768523
44,0.023,30.87534841
44,0.0235,31.11045553
44,0.024,31.34305696
44,0.0245,31.57320169
44,0.025,31.80093732
44,0.0255,32.02631013
44,0.026,32.24936513
44,0.0265,32.47014613
44,0.027,32.68869571
44,0.0275,32.90505533
44,0.028,33.11926536
44,0.0285,33.33136508
44,0.029,33.54139273
44,0.0295,33.74938558
44,0.03,33.95537992
44,0.0305,34.1594111
44,0.031,34.3615136
44,0.0315,34.56172098
44,0.032,34.76006601
44,0.0325,34.95658059
44,0.033,35.15129588
44,0.0335,35.34424223
44,0.034,35.53544927
44,0.0345,35.72494592
44,0.035,35.91276038
44,0.0355,36.0989202
44,0.036,36.28345226
44,0.0365,36.46638281
44,0.037,43.99998942
44.5,0,16.23775174
44.5,0.0005,16.67880539
44.5,0.001,17.1121337
44.5,0.0015,17.53796637
44.5,0.002,17.95652342
44.5,0.0025,18.36801756
44.5,0.003,18.77265324
44.5,0.0035,19.17062722
44.5,0.004,19.56212893
44.5,0.0045,19.94734079
44.5,0.005,20.32643844
44.5,0.0055,20.69959108
44.5,0.006,21.06696168
44.5,0.0065,21.4287073
44.5,0.007,21.78497929
44.5,0.0075,22.13592355
44.5,0.008,22.48168076
44.5,0.0085,22.82238659
44.5,0.009,23.1581719
44.5,0.0095,23.48916297
44.5,0.01,23.81548165
44.5,0.0105,24.13724559
44.5,0.011,24.45456837
44.5,0.0115,24.7675597
44.5,0.012,25.07632555
44.5,0.0125,25.38096834
44.5,0.013,25.68158706
44.5,0.0135,25.97827739
44.5,0.014,26.27113189
44.5,0.0145,26.56024006
44.5,0.015,26.84568853
44.5,0.0155,27.12756111
44.5,0.016,27.40593894
44.5,0.0165,27.68090059
44.5,0.017,27.95252215
44.5,0.0175,28.22087733
44.5,0.018,28.48603757
44.5,0.0185,28.7480721
44.5,0.019,29.00704803
44.5,0.0195,29.26303045
44.5,0.02,29.5160825
44.5,0.0205,29.76626541
44.5,0.021,30.01363863
44.5,0.0215,30.25825984
44.5,0.022,30.50018505
44.5,0.0225,30.73946864
44.5,0.023,30.97616346
44.5,0.0235,31.21032081
44.5,0.024,31.44199058
44.5,0.0245,31.67122123
44.5,0.025,31.8980599
44.5,0.0255,32.12255241
44.5,0.026,32.34474333
44.5,0.0265,32.56467601
44.5,0.027,32.78239264
44.5,0.0275,32.99793428
44.5,0.028,33.21134089
44.5,0.0285,33.42265139
44.5,0.029,33.63190365
44.5,0.0295,33.83913459
44.5,0.03,34.04438015
44.5,0.0305,34.24767538
44.5,0.031,34.4490544
44.5,0.0315,34.6485505
44.5,0.032,34.84619612
44.5,0.0325,35.04202289
44.5,0.033,35.23606167
44.5,0.0335,35.42834256
44.5,0.034,35.61889492
44.5,0.0345,35.80774741
44.5,0.035,35.99492799
44.5,0.0355,36.18046396
44.5,0.036,36.36438197
44.5,0.0365,36.54670806
44.5,0.037,44.49998084
45,0,16.41515147
45,0.0005,16.85337238
45,0.001,17.28394944
45,0.0015,17.70710838
45,0.002,18.12306744
45,0.0025,18.53203628
45,0.003,18.93421673
45,0.0035,19.32980304
45,0.004,19.71898224
45,0.0045,20.1019344
45,0.005,20.47883295
45,0.0055,20.84984492
45,0.006,21.21513125
45,0.0065,21.574847
45,0.007,21.92914162
45,0.0075,22.27815921
45,0.008,22.62203867
45,0.0085,22.960914
45,0.009,23.29491445
45,0.0095,23.62416475
45,0.01,23.94878526
45,0.0105,24.26889221
45,0.011,24.58459779
45,0.0115,24.89601041
45,0.012,25.20323478
45,0.0125,25.50637209
45,0.013,25.80552016
45,0.0135,26.10077357
45,0.014,26.39222378
45,0.0145,26.67995928
45,0.015,26.96406568
45,0.0155,27.24462584
45,0.016,27.52171999
45,0.0165,27.79542581
45,0.017,28.06581853
45,0.0175,28.33297105
45,0.018,28.59695402
45,0.0185,28.8578359
45,0.019,29.11568309
45,0.0195,29.37055997
45,0.02,29.62252898
45,0.0205,29.87165072
45,0.021,30.117984
45,0.0215,30.3615859
45,0.022,30.60251184
45,0.0225,30.84081564
45,0.023,31.0765496
45,0.0235,31.3097645
45,0.024,31.54050971
45,0.0245,31.76883323
45,0.025,31.9947817
45,0.0255,32.21840049
45,0.026,32.43973374
45,0.0265,32.65882436
45,0.027,32.87571415
45,0.0275,33.09044375
45,0.028,33.30305275
45,0.0285,33.51357968
45,0.029,33.72206207
45,0.0295,33.92853649
45,0.03,34.13303855
45,0.0305,34.33560295
45,0.031,34.53626351
45,0.0315,34.73505322
45,0.032,34.93200421
45,0.0325,35.12714785
45,0.033,35.3205147
45,0.0335,35.51213459
45,0.034,35.70203664
45,0.0345,35.89024923
45,0.035,36.07680009
45,0.0355,36.26171629
45,0.036,36.44502425
45,0.0365,36.62674976
45,0.037,44.99996956
45.5,0,16.59139486
45.5,0.0005,17.02681342
45.5,0.001,17.45466825
45.5,0.0015,17.87518218
45.5,0.002,18.28857066
45.5,0.0025,18.69504068
45.5,0.003,19.09479149
45.5,0.0035,19.48801486
45.5,0.004,19.87489543
45.5,0.0045,20.25561099
45.5,0.005,20.63033274
45.5,0.0055,20.99922562
45.5,0.006,21.36244852
45.5,0.0065,21.72015456
45.5,0.007,22.07249131
45.5,0.0075,22.41960107
45.5,0.008,22.76162103
45.5,0.0085,23.09868351
45.5,0.009,23.43091618
45.5,0.0095,23.75844223
45.5,0.01,24.08138058
45.5,0.0105,24.39984601
45.5,0.011,24.71394941
45.5,0.0115,25.02379785
45.5,0.012,25.32949481
45.5,0.0125,25.63114028
45.5,0.013,25.92883094
45.5,0.0135,26.22266025
45.5,0.014,26.51271862
45.5,0.0145,26.7990935
45.5,0.015,27.08186954
45.5,0.0155,27.36112864
45.5,0.016,27.63695013
45.5,0.0165,27.90941082
45.5,0.017,28.17858509
45.5,0.0175,28.44454505
45.5,0.018,28.70736055
45.5,0.0185,28.96709931
45.5,0.019,29.22382702
45.5,0.0195,29.47760734
45.5,0.02,29.72850207
45.5,0.0205,29.97657115
45.5,0.021,30.22187277
45.5,0.0215,30.46446341
45.5,0.022,30.70439792
45.5,0.0225,30.94172956
45.5,0.023,31.17651008
45.5,0.0235,31.40878977
45.5,0.024,31.63861747
45.5,0.0245,31.86604071
45.5,0.025,32.09110567
45.5,0.0255,32.31385726
45.5,0.026,32.53433918
45.5,0.0265,32.75259394
45.5,0.027,32.96866291
45.5,0.0275,33.18258636
45.5,0.028,33.39440349
45.5,0.0285,33.60415246
45.5,0.029,33.81187046
45.5,0.0295,34.01759369
45.5,0.03,34.22135744
45.5,0.0305,34.4231961
45.5,0.031,34.62314318
45.5,0.0315,34.82123135
45.5,0.032,35.01749246
45.5,0.0325,35.21195758
45.5,0.033,35.40465702
45.5,0.0335,35.59562034
45.5,0.034,35.78487639
45.5,0.0345,35.97245332
45.5,0.035,36.1583786
45.5,0.0355,36.34267907
45.5,0.036,36.52538092
45.5,0.0365,36.70650973
45.5,0.037,45.49995837
46,0,16.76649402
46,0.0005,17.1991406
46,0.001,17.62430185
46,0.0015,18.04219878
46,0.002,18.45304375
46,0.0025,18.85704111
46,0.003,19.25438755
46,0.0035,19.64527239
46,0.004,20.02987792
46,0.0045,20.40837966
46,0.005,20.78094665
46,0.0055,21.14774173
46,0.006,21.50892179
46,0.0065,21.86463803
46,0.007,22.21503617
46,0.0075,22.56025672
46,0.008,22.90043517
46,0.0085,23.23570223
46,0.009,23.56618398
46,0.0095,23.89200211
46,0.01,24.21327409
46,0.0105,24.53011332
46,0.011,24.84262935
46,0.0115,25.15092797
46,0.012,25.45511144
46,0.0125,25.75527856
46,0.013,26.05152487
46,0.0135,26.34394275
46,0.014,26.63262156
46,0.0145,26.91764775
46,0.015,27.19910498
46,0.0155,27.47707425
46,0.016,27.75163398
46,0.0165,28.02286011
46,0.017,28.29082621
46,0.0175,28.55560357
46,0.018,28.81726129
46,0.0185,29.07586636
46,0.019,29.33148373
46,0.0195,29.58417641
46,0.02,29.83400551
46,0.0205,30.08103035
46,0.021,30.3253085
46,0.0215,30.56689585
46,0.022,30.80584668
46,0.0225,31.0422137
46,0.023,31.27604813
46,0.0235,31.50739975
46,0.024,31.73631692
46,0.0245,31.96284667
46,0.025,32.18703472
46,0.0255,32.40892556
46,0.026,32.62856244
46,0.0265,32.84598747
46,0.027,33.0612416
46,0.0275,33.27436473
46,0.028,33.48539566
46,0.0285,33.69437222
46,0.029,33.90133123
46,0.0295,34.10630856
46,0.03,34.30933917
46,0.0305,34.51045713
46,0.031,34.70969563
46,0.0315,34.90708706
46,0.032,35.10266298
46,0.0325,35.29645419
46,0.033,35.4884907
46,0.0335,35.67880182
46,0.034,35.86741616
46,0.0345,36.0543616
46,0.035,36.2396654
46,0.0355,36.42335414
46,0.036,36.6054538
46,0.0365,36.78598974
46,0.037,45.99995345
46.5,0,16.94046094
46.5,0.0005,17.37036484
46.5,0.001,17.79286149
46.5,0.0015,18.20816909
46.5,0.002,18.61649727
46.5,0.0025,19.01804779
46.5,0.003,19.4130148
46.5,0.0035,19.80158521
46.5,0.004,20.183939
46.5,0.0045,20.56024943
46.5,0.005,20.93068341
46.5,0.0055,21.29540173
46.5,0.006,21.65455928
46.5,0.0065,22.00830536
46.5,0.007,22.35678389
46.5,0.0075,22.70013361
46.5,0.008,23.03848835
46.5,0.0085,23.37197719
46.5,0.009,23.70072468
46.5,0.0095,24.02485101
46.5,0.01,24.34447223
46.5,0.0105,24.65970038
46.5,0.011,24.97064367
46.5,0.0115,25.27740666
46.5,0.012,25.58009037
46.5,0.0125,25.87879246
46.5,0.013,26.17360733
46.5,0.0135,26.4646263
46.5,0.014,26.7519377
46.5,0.0145,27.03562697
46.5,0.015,27.31577684
46.5,0.0155,27.59246737
46.5,0.016,27.8657761
46.5,0.0165,28.13577812
46.5,0.017,28.4025462
46.5,0.0175,28.66615083
46.5,0.018,28.92666036
46.5,0.0185,29.18414105
46.5,0.019,29.43865714
46.5,0.0195,29.69027096
46.5,0.02,29.93904299
46.5,0.0205,30.18503191
46.5,0.021,30.42829468
46.5,0.0215,30.66888662
46.5,0.022,30.90686144
46.5,0.0225,31.14227131
46.5,0.023,31.37516693
46.5,0.0235,31.60559756
46.5,0.024,31.83361108
46.5,0.0245,32.05925406
46.5,0.025,32.28257176
46.5,0.0255,32.50360822
46.5,0.026,32.72240629
46.5,0.0265,32.93900764
46.5,0.027,33.15345285
46.5,0.0275,33.36578142
46.5,0.028,33.57603179
46.5,0.0285,33.78424143
46.5,0.029,33.99044681
46.5,0.0295,34.19468347
46.5,0.03,34.39698604
46.5,0.0305,34.59738828
46.5,0.031,34.79592308
46.5,0.0315,34.99262253
46.5,0.032,35.18751791
46.5,0.0325,35.38063973
46.5,0.033,35.57201775
46.5,0.0335,35.76168102
46.5,0.034,35.94965788
46.5,0.0345,36.13597599
46.5,0.035,36.32066235
46.5,0.0355,36.50374333
46.5,0.036,36.68524469
46.5,0.0365,36.86519156
46.5,0.037,46.49996239
47,0,17.11330744
47,0.0005,17.54049793
47,0.001,17.96035826
47,0.0015,18.37310384
47,0.002,18.77894164
47,0.0025,19.17807081
47,0.003,19.57068302
47,0.0035,19.95696281
47,0.004,20.33708784
47,0.0045,20.71122919
47,0.005,21.07955165
47,0.0055,21.44221395
47,0.006,21.79936906
47,0.0065,22.1511644
