-22.30434101,0,6.892655367,12.67326733,20.25459689,22.17821782,24.10183876,112.2285322,0,0
-19.68030089,0,7.005649718,13.35219236,20.36775106,22.06506365,23.98868458,112.4097741,0,0
-22.30434101,0,5.875706215,12.22065064,19.91513437,21.8387553,23.98868458,110.6072002,0,0
-13.1202006,0,7.344632768,12.56011315,19.91513437,21.8387553,23.87553041,112.9548172,0,0
-19.68030089,0,8.248587571,13.35219236,20.36775106,21.8387553,23.87553041,114.4179568,0,0
-17.05626077,0,6.666666667,13.12588402,20.36775106,21.95190948,24.10183876,111.866706,0,0
-18.36828083,0,6.327683616,13.12588402,20.70721358,22.17821782,24.10183876,111.3256079,0,0
6.560100298,276.8362326,7.90960452,19.57567185,28.17538897,24.78076379,24.10183876,113.8676239,392.1491761,49.03473342
38.04858173,494.6315625,10.39548023,26.47807638,35.64356436,27.83592645,25.00707214,117.9498657,565.9743322,83.24325147
68.2250431,628.4576085,11.75141243,30.43847242,40.28288543,29.87270156,25.23338048,120.2222756,617.3361112,113.3477933
86.59332393,700.6187118,13.55932203,32.70155587,42.77227723,30.89108911,25.68599717,123.3030417,625.5637275,138.2488808
99.71352453,750.4754741,14.80225989,33.38048091,44.1301273,31.57001414,25.91230552,125.4551518,659.3006864,138.8282802
99.71352453,732.1071932,14.91525424,33.94625177,44.01697313,31.57001414,25.91230552,125.6521854,663.9773685,128.9725453
93.15342423,658.6340699,15.14124294,32.70155587,41.75388967,31.00424328,25.79915134,126.0469488,653.2146409,106.9341891
73.47312333,505.1277229,15.14124294,29.98585573,37.45403112,29.19377652,25.23338048,126.0469488,572.8591844,84.60158882
43.29666197,223.0434101,13.33333333,22.97029703,29.08062235,26.59123055,24.78076379,122.9147437,289.5304915,57.58763977
18.36828083,17.05626077,11.52542373,15.84158416,21.8387553,23.30975955,24.10183876,119.8412798,0,0
-10.49616048,0,11.18644068,15.2758133,21.27298444,22.51768034,24.21499293,119.2714847,0,0
-13.1202006,0,10.28248588,15.50212164,21.38613861,22.63083451,24.10183876,117.7619635,0,0
-6.560100298,0,8.587570621,14.48373409,21.15983027,22.63083451,23.87553041,114.9702821,0,0
-18.36828083,0,8.813559322,14.48373409,20.82036775,22.29137199,24.21499293,115.3396082,0,0
-14.43222066,0,7.457627119,14.0311174,20.48090523,22.40452617,24.21499293,113.1369379,0,0
-18.36828083,0,6.892655367,13.57850071,20.36775106,22.40452617,23.87553041,112.2285322,0,0
-15.74424071,0,6.327683616,13.91796322,20.36775106,22.29137199,24.10183876,111.3256079,0,0
-2.624040119,0,17.48942172,18.84344147,21.66431594,22.67983075,23.92101551,130.2040875,0,0
0,0,17.48942172,18.84344147,21.55148096,22.56699577,23.92101551,130.2040875,0,0
-9.184140417,0,16.92524683,18.50493653,21.21297602,22.45416079,23.92101551,129.1960444,0,0
-9.184140417,0,16.81241185,18.73060649,21.10014104,22.56699577,23.92101551,128.9951402,0,0
-7.872120357,0,16.92524683,18.39210155,20.87447109,22.45416079,23.80818054,129.1960444,0,0
-1.31202006,0,16.58674189,18.16643159,20.87447109,22.34132581,24.25952045,128.594035,0,0
-3.936060179,30.17646137,17.15091678,18.05359661,21.77715092,22.79266573,24.14668547,129.5985566,13.22735592,35.70913871
-1.31202006,57.72888262,17.26375176,19.52045134,24.03385049,23.01833568,23.69534556,129.800165,8.830742111,71.7262953
13.1202006,199.4270491,18.61777151,25.0493653,31.81946403,25.27503526,24.82369535,132.2378587,85.64514927,196.5216688
64.28898292,537.9282244,22.22849083,35.65585331,49.19605078,31.70662906,25.6135402,138.9063194,503.5516299,225.911154
104.9616048,608.7773076,22.90550071,39.4922426,54.83779972,34.6403385,26.40338505,140.184202,509.0277953,262.1607727
120.7058455,629.7696286,22.79266573,39.83074753,55.40197461,35.31734838,26.29055007,139.9706118,504.993043,276.8124579
114.1457452,596.9691271,22.79266573,39.04090268,54.16078984,35.31734838,26.51622003,139.9706118,489.7551709,267.7831264
116.7697853,540.5522645,22.79266573,36.67136812,50.55007052,33.96332863,26.29055007,139.9706118,511.4345926,222.8480677
86.59332393,421.1584391,22.45416079,33.0606488,44.11847673,31.70662906,25.72637518,139.3313054,478.8394682,175.1330504
68.2250431,253.2198715,21.8899859,28.66008463,35.54301834,28.77291961,25.27503526,138.2706644,356.6398279,127.1434675
28.86444131,35.42454161,20.42313117,21.66431594,24.14668547,24.71086037,24.25952045,135.5413337,21.28121342,40.04152414
2.624040119,7.872120357,19.29478138,20.08462623,22.45416079,22.90550071,23.80818054,133.4695016,0,0
0,0,18.39210155,18.73060649,21.43864598,22.79266573,24.03385049,131.8292117,0,0
0,0,17.15091678,18.05359661,21.10014104,22.45416079,23.92101551,129.5985566,0,0
1.31202006,0,17.15091678,18.05359661,21.10014104,22.45416079,24.14668547,129.5985566,0,0
-6.560100298,0,15.90973202,17.37658674,21.21297602,22.34132581,24.03385049,127.3963302,0,0
-3.936060179,0,15.4583921,16.81241185,20.64880113,22.11565585,23.58251058,126.6025217,0,0
-3.936060179,0,15.23272214,16.81241185,20.64880113,22.22849083,23.80818054,126.2070115,0,0
